Epoch	P1	P2	P3	P4	P5	P6	P7	P8
15.3010	0.00430	0.20461	0.22424	0.21474	0.21848	0.22259	0.25712	0.30592
15.3510	0.00429	0.20438	0.22484	0.21543	0.21941	0.22479	0.25905	0.30638
15.4010	0.00438	0.21158	0.23120	0.21869	0.21992	0.22510	0.26053	0.30638
15.4510	0.00451	0.21677	0.23630	0.22342	0.22415	0.22952	0.26762	0.31450
15.5010	0.00446	0.20899	0.23099	0.22005	0.22201	0.22864	0.26995	0.31982
15.5510	0.00444	0.20269	0.22479	0.21722	0.22198	0.22768	0.26414	0.30891
15.6010	0.00445	0.21055	0.23343	0.22412	0.22742	0.23004	0.26531	0.31162
15.6510	0.00445	0.20778	0.23099	0.22236	0.22552	0.22853	0.26091	0.30407
15.7010	0.00405	0.19184	0.21452	0.20784	0.21276	0.21638	0.24868	0.29087
15.7510	0.00416	0.19819	0.22025	0.21339	0.21628	0.21898	0.25113	0.29301
15.8010	0.00401	0.19458	0.21800	0.21050	0.21520	0.22201	0.26434	0.31697
15.8510	0.00419	0.19804	0.21960	0.21117	0.21474	0.22113	0.26278	0.31491
15.9010	0.00423	0.19966	0.22014	0.21155	0.21476	0.22101	0.26227	0.32021
15.9510	0.00413	0.19519	0.21648	0.20992	0.21539	0.22167	0.26114	0.31941
16.0010	0.00402	0.19610	0.21830	0.21169	0.21791	0.22425	0.26288	0.32170
16.0510	0.00420	0.19734	0.21950	0.21536	0.22442	0.23480	0.27291	0.33243
16.1010	0.00414	0.20672	0.23002	0.22507	0.23666	0.25107	0.30086	0.37230
16.1510	0.00432	0.21427	0.23488	0.22638	0.23450	0.24610	0.29209	0.35545
16.2010	0.00419	0.21090	0.22990	0.21988	0.22769	0.24210	0.29041	0.35392
16.2510	0.00412	0.20327	0.22250	0.21244	0.22009	0.23370	0.28128	0.34213
16.3010	0.00391	0.20016	0.22062	0.20935	0.21523	0.22744	0.26839	0.32557
16.3510	0.00368	0.19305	0.21477	0.20628	0.21523	0.22786	0.26662	0.32378
16.4010	0.00368	0.19538	0.21715	0.20731	0.21555	0.22766	0.26660	0.32362
16.4510	0.00399	0.20637	0.22931	0.22034	0.22666	0.23583	0.27284	0.32621
16.5010	0.00378	0.19608	0.22021	0.21452	0.22443	0.23494	0.26891	0.31803
16.5510	0.00382	0.19501	0.21751	0.20946	0.21765	0.22839	0.26325	0.31124
16.6010	0.00385	0.19858	0.21893	0.21047	0.21885	0.22883	0.26011	0.30294
16.6510	0.00412	0.21537	0.23597	0.22350	0.22637	0.23121	0.26014	0.30351
16.7010	0.00417	0.20817	0.22825	0.21850	0.22197	0.22654	0.25661	0.30247
16.7510	0.00424	0.20523	0.22604	0.22021	0.22469	0.23009	0.26075	0.31019
16.8010	0.00396	0.19452	0.21623	0.21227	0.21871	0.22520	0.25702	0.30558
16.8510	0.00387	0.18947	0.21106	0.20675	0.21326	0.22126	0.25599	0.30694
16.9010	0.00410	0.19884	0.22081	0.21450	0.21937	0.22599	0.26024	0.31023
16.9510	0.00403	0.19485	0.21652	0.21207	0.21740	0.22403	0.25822	0.31021
17.0010	0.00437	0.20516	0.22599	0.22019	0.22531	0.23220	0.26830	0.32620
17.0510	0.00454	0.21178	0.23193	0.22181	0.22253	0.22795	0.26279	0.31588
17.1010	0.00445	0.21674	0.23782	0.22755	0.22744	0.23323	0.26872	0.32465
17.1510	0.00438	0.22049	0.24292	0.23050	0.22978	0.23715	0.27821	0.34189
17.2010	0.00415	0.20786	0.23085	0.22237	0.22388	0.23283	0.27600	0.34150
17.2510	0.00371	0.18649	0.20999	0.20519	0.21076	0.22365	0.26702	0.32989
17.3010	0.00363	0.18128	0.20581	0.20279	0.21135	0.22632	0.27138	0.33543
17.3510	0.00394	0.18704	0.21100	0.20746	0.21430	0.22667	0.26566	0.32255
17.4010	0.00422	0.19676	0.21839	0.21305	0.21944	0.22791	0.26073	0.31021
17.4510	0.00409	0.19757	0.21778	0.20975	0.21424	0.22012	0.25267	0.30240
17.5010	0.00399	0.19284	0.21410	0.20786	0.21487	0.22341	0.25485	0.30572
17.5510	0.00425	0.20024	0.22157	0.21552	0.22075	0.22774	0.25734	0.30662
17.6010	0.00420	0.20000	0.22310	0.21793	0.22182	0.22862	0.26085	0.31519
17.6510	0.00422	0.20093	0.22320	0.21712	0.22141	0.23031	0.26437	0.31862
17.7010	0.00412	0.19619	0.21675	0.20963	0.21392	0.22221	0.25460	0.30950
17.7510	0.00406	0.19763	0.21719	0.20791	0.21070	0.21678	0.24962	0.30614
17.8010	0.00407	0.19191	0.21224	0.20671	0.21222	0.22003	0.25169	0.30367
17.8510	0.00387	0.19629	0.21764	0.21000	0.21382	0.22097	0.25389	0.30908
17.9010	0.00367	0.19390	0.21603	0.20726	0.21027	0.21703	0.25198	0.31022
17.9510	0.00364	0.18787	0.20891	0.20191	0.20610	0.21414	0.24999	0.30464
18.0010	0.00354	0.18100	0.20305	0.19905	0.20547	0.21375	0.24671	0.29763
18.0510	0.00403	0.19427	0.21603	0.21113	0.21604	0.22112	0.24732	0.29649
18.1010	0.00386	0.19183	0.21452	0.21116	0.21628	0.22134	0.25230	0.30470
18.1510	0.00375	0.19615	0.21804	0.21395	0.21903	0.22266	0.24964	0.29662
18.2010	0.00372	0.19032	0.21154	0.20528	0.20915	0.21476	0.24938	0.30635
18.2510	0.00374	0.18514	0.20905	0.20549	0.21248	0.22231	0.26110	0.32084
18.3010	0.00398	0.19006	0.21225	0.20786	0.21335	0.22092	0.25587	0.31261
18.3510	0.00416	0.19899	0.22046	0.21463	0.21707	0.22255	0.25663	0.31108
18.4010	0.00392	0.19234	0.21573	0.21056	0.21412	0.22110	0.25585	0.31113
18.4510	0.00374	0.18754	0.21109	0.20640	0.21058	0.21922	0.25267	0.30566
18.5010	0.00353	0.18433	0.20828	0.20245	0.20667	0.21659	0.25416	0.31121
18.5510	0.00384	0.19374	0.21777	0.21306	0.21712	0.22657	0.25832	0.30813
18.6010	0.00378	0.18743	0.21388	0.21113	0.21636	0.22810	0.26306	0.31733
18.6510	0.00400	0.18731	0.21314	0.21073	0.21666	0.23098	0.26875	0.32927
18.7010	0.00388	0.18356	0.20829	0.20443	0.20794	0.21855	0.25436	0.31226
18.7510	0.00377	0.17335	0.19679	0.19428	0.19955	0.21090	0.24868	0.30740
18.8010	0.00360	0.16370	0.18777	0.18653	0.19373	0.20593	0.24476	0.30410
18.8510	0.00366	0.17881	0.20347	0.20058	0.20655	0.21806	0.25937	0.32175
18.9010	0.00367	0.18650	0.20970	0.20454	0.20886	0.21794	0.25925	0.32222
18.9510	0.00368	0.18415	0.20750	0.20240	0.20797	0.22040	0.26550	0.33374
19.0010	0.00398	0.19809	0.22056	0.21331	0.21602	0.22501	0.26368	0.32791
19.0510	0.00402	0.19215	0.21492	0.21105	0.21731	0.22924	0.27029	0.34001
19.1010	0.00379	0.17773	0.20074	0.19951	0.20626	0.21707	0.25362	0.31592
19.1510	0.00430	0.20586	0.22582	0.21798	0.21849	0.22316	0.25441	0.31097
19.2010	0.00416	0.20389	0.22414	0.21419	0.21279	0.21774	0.25107	0.31126
19.2510	0.00423	0.20474	0.22362	0.21476	0.21436	0.22114	0.25375	0.31146
19.3010	0.00400	0.19666	0.21508	0.20724	0.20875	0.21799	0.25399	0.31504
19.3510	0.00398	0.20017	0.21798	0.20904	0.20945	0.21679	0.24904	0.30502
19.4010	0.00403	0.20268	0.22288	0.21344	0.21570	0.22485	0.25941	0.32187
19.4510	0.00406	0.19928	0.21998	0.21268	0.21636	0.22644	0.25839	0.31615
19.5010	0.00421	0.21107	0.23254	0.22550	0.22823	0.23712	0.27085	0.33309
19.5510	0.00430	0.21484	0.23773	0.22960	0.23203	0.24195	0.28003	0.34659
19.6010	0.00448	0.21579	0.23735	0.22985	0.23096	0.23832	0.26751	0.31995
19.6510	0.00429	0.20956	0.23038	0.22342	0.22515	0.23420	0.26502	0.31360
19.7010	0.00409	0.20593	0.22890	0.22325	0.22546	0.23305	0.26519	0.31664
19.7510	0.00420	0.20497	0.22693	0.21998	0.22114	0.22636	0.25776	0.30884
19.8010	0.00417	0.21116	0.23657	0.22982	0.23353	0.24229	0.28276	0.34835
19.8510	0.00440	0.21323	0.23825	0.23068	0.23217	0.23858	0.27408	0.33788
19.9010	0.00426	0.20718	0.23147	0.22584	0.22823	0.23510	0.26818	0.32849
19.9510	0.00389	0.20170	0.22476	0.21868	0.22181	0.22761	0.25936	0.31157
20.0010	0.00363	0.18868	0.21226	0.20873	0.21399	0.22157	0.25486	0.30878
20.0510	0.00349	0.18681	0.20833	0.20266	0.20673	0.21322	0.24586	0.29842
20.1010	0.00354	0.18885	0.20928	0.20072	0.20227	0.20863	0.24545	0.29475
20.1510	0.00352	0.18346	0.20420	0.19732	0.19953	0.20722	0.24478	0.29870
20.2010	0.00368	0.19189	0.21306	0.20587	0.20704	0.21341	0.24862	0.30051
20.2510	0.00372	0.18592	0.20627	0.20000	0.20211	0.20973	0.24700	0.30120
20.3010	0.00372	0.19085	0.21113	0.20314	0.20480	0.21248	0.25309	0.31251
20.3510	0.00377	0.19534	0.21554	0.20870	0.20909	0.21398	0.25149	0.30832
20.4010	0.00343	0.18327	0.20346	0.19551	0.19535	0.19951	0.23701	0.29692
20.4510	0.00372	0.19248	0.21285	0.20349	0.20008	0.20217	0.23460	0.28662
20.5010	0.00357	0.18300	0.20455	0.19735	0.19798	0.20488	0.24018	0.29383
20.5510	0.00378	0.19531	0.21638	0.20663	0.20669	0.21534	0.25213	0.30797
20.6010	0.00363	0.19221	0.21148	0.20076	0.20110	0.20864	0.24114	0.29286
20.6510	0.00346	0.18447	0.20455	0.19510	0.19641	0.20468	0.23766	0.29102
20.7010	0.00317	0.17939	0.19984	0.18667	0.18509	0.19176	0.22639	0.27693
20.7510	0.00322	0.18549	0.20578	0.19211	0.18977	0.19566	0.22982	0.27777
20.8010	0.00352	0.18560	0.20739	0.19711	0.19628	0.20238	0.23625	0.28988
20.8510	0.00367	0.19327	0.21486	0.20465	0.20308	0.20965	0.24336	0.29594
20.9010	0.00345	0.19592	0.21653	0.20173	0.19724	0.20320	0.23691	0.28783
20.9510	0.00348	0.19357	0.21626	0.20499	0.20212	0.20892	0.23957	0.29116
21.0010	0.00341	0.19374	0.21573	0.20431	0.20173	0.20989	0.24397	0.29780
21.0510	0.00361	0.19469	0.21597	0.20611	0.20449	0.21282	0.24675	0.30463
21.1010	0.00338	0.18236	0.20589	0.20012	0.20233	0.21240	0.24850	0.30974
21.1510	0.00357	0.18168	0.20468	0.19872	0.20008	0.21026	0.24538	0.30385
21.2010	0.00355	0.18633	0.21003	0.20497	0.20778	0.21867	0.25410	0.31879
21.2510	0.00353	0.19342	0.21680	0.21124	0.21414	0.22531	0.26307	0.33158
21.3010	0.00379	0.20388	0.22814	0.22114	0.22146	0.22875	0.26061	0.32549
21.3510	0.00372	0.19472	0.21968	0.21628	0.22001	0.22977	0.25991	0.32203
21.4010	0.00375	0.19569	0.21964	0.21381	0.21624	0.22548	0.25619	0.31670
21.4510	0.00359	0.19153	0.21459	0.20716	0.20858	0.21719	0.25184	0.31828
21.5010	0.00345	0.19295	0.21519	0.20635	0.20650	0.21442	0.24494	0.30608
21.5510	0.00360	0.19948	0.22127	0.21073	0.20840	0.21382	0.23957	0.29882
21.6010	0.00390	0.21479	0.23559	0.22240	0.21772	0.22150	0.24614	0.30097
21.6510	0.00340	0.19558	0.21962	0.20938	0.20794	0.21581	0.24749	0.31092
21.7010	0.00356	0.19324	0.21785	0.21022	0.20876	0.21437	0.24078	0.30054
21.7510	0.00344	0.18624	0.21115	0.20552	0.20526	0.21070	0.23772	0.29903
21.8010	0.00346	0.18189	0.20844	0.20515	0.20705	0.21443	0.24288	0.30229
21.8510	0.00359	0.18865	0.21315	0.20906	0.21020	0.21619	0.24278	0.29725
21.9010	0.00342	0.18150	0.20569	0.20168	0.20320	0.20946	0.23779	0.29256
21.9510	0.00345	0.18189	0.20592	0.20132	0.20503	0.21302	0.24426	0.30438
22.0010	0.00348	0.18875	0.21212	0.20630	0.20879	0.21642	0.24713	0.31085
22.0510	0.00349	0.18051	0.20221	0.19659	0.19930	0.20696	0.23574	0.29845
22.1010	0.00379	0.18897	0.20897	0.20085	0.20123	0.20712	0.23468	0.29640
22.1510	0.00370	0.18886	0.20881	0.20083	0.20263	0.20951	0.24009	0.30031
22.2010	0.00364	0.18419	0.20449	0.19866	0.20212	0.20960	0.24027	0.29953
22.2510	0.00352	0.18823	0.20802	0.20035	0.20229	0.21026	0.24414	0.30471
22.3010	0.00403	0.20541	0.22381	0.21415	0.21279	0.21794	0.24800	0.30059
22.3510	0.00394	0.20733	0.22648	0.21595	0.21339	0.21816	0.24619	0.29916
22.4010	0.00338	0.19210	0.21299	0.20313	0.20364	0.21270	0.24789	0.30988
22.4510	0.00312	0.17212	0.19526	0.18823	0.19214	0.20456	0.24435	0.31291
22.5010	0.00323	0.17087	0.19397	0.18849	0.19259	0.20511	0.24487	0.31389
22.5510	0.00347	0.17702	0.20020	0.19571	0.19976	0.21134	0.24599	0.31325
22.6010	0.00336	0.18213	0.20715	0.20254	0.20776	0.22081	0.25585	0.32971
22.6510	0.00337	0.18363	0.20784	0.20073	0.20433	0.21469	0.24682	0.31537
22.7010	0.00320	0.17422	0.19645	0.19027	0.19515	0.20648	0.23908	0.30437
22.7510	0.00345	0.18371	0.20797	0.20372	0.21012	0.22128	0.25407	0.31871
22.8010	0.00400	0.20382	0.22587	0.21682	0.21930	0.22784	0.25925	0.32440
22.8510	0.00387	0.19990	0.22179	0.21250	0.21317	0.21977	0.24905	0.31263
22.9010	0.00381	0.19583	0.21779	0.20959	0.20981	0.21771	0.24899	0.31371
22.9510	0.00355	0.18787	0.21235	0.20621	0.20952	0.22134	0.26066	0.33443
23.0010	0.00358	0.19034	0.21602	0.20857	0.21102	0.22209	0.26069	0.33583
23.0510	0.00358	0.19208	0.21529	0.20608	0.20828	0.22059	0.26073	0.33845
23.1010	0.00354	0.19134	0.21572	0.20764	0.21156	0.22755	0.27031	0.34966
23.1510	0.00355	0.19117	0.21609	0.20781	0.21141	0.22661	0.27107	0.35213
23.2010	0.00385	0.19564	0.21876	0.21100	0.21282	0.22521	0.26229	0.33277
23.2510	0.00394	0.19821	0.22239	0.21515	0.21664	0.22832	0.26590	0.33913
23.3010	0.00370	0.18766	0.21106	0.20469	0.20739	0.22004	0.25964	0.33134
23.3510	0.00377	0.19194	0.21668	0.21035	0.21592	0.23135	0.27250	0.34563
23.4010	0.00401	0.20493	0.22695	0.21607	0.21592	0.22592	0.25932	0.32295
23.4510	0.00384	0.19871	0.22014	0.20835	0.20780	0.21888	0.25420	0.31904
23.5010	0.00357	0.18720	0.21022	0.20159	0.20463	0.21806	0.25993	0.33359
23.5510	0.00359	0.18896	0.21269	0.20388	0.20701	0.21847	0.25661	0.32442
23.6010	0.00382	0.18686	0.20917	0.20116	0.20410	0.21587	0.25171	0.32031
23.6510	0.00400	0.18954	0.21195	0.20569	0.20896	0.21936	0.24960	0.31251
23.7010	0.00407	0.20144	0.22290	0.21445	0.21467	0.22103	0.24625	0.30458
23.7510	0.00378	0.19713	0.21878	0.20987	0.21104	0.22030	0.25072	0.31502
23.8010	0.00371	0.19865	0.21969	0.20895	0.20758	0.21478	0.24396	0.30840
23.8510	0.00345	0.19157	0.21456	0.20462	0.20449	0.21289	0.24507	0.31275
23.9010	0.00333	0.18398	0.20945	0.20348	0.20760	0.21917	0.25643	0.33117
23.9510	0.00380	0.19407	0.21904	0.21170	0.21269	0.22095	0.25352	0.32062
24.0010	0.00377	0.19354	0.21740	0.20880	0.20848	0.21685	0.24782	0.31119
24.0510	0.00360	0.18937	0.21177	0.20271	0.20281	0.21311	0.24834	0.31607
24.1010	0.00339	0.18294	0.20489	0.19561	0.19533	0.20555	0.23895	0.29942
24.1510	0.00377	0.19808	0.21960	0.21077	0.20998	0.21950	0.24968	0.31377
24.2010	0.00368	0.19907	0.22352	0.21590	0.21691	0.22716	0.25852	0.32379
24.2510	0.00352	0.19523	0.22009	0.21271	0.21293	0.22228	0.25491	0.31949
24.3010	0.00338	0.18971	0.21320	0.20562	0.20604	0.21708	0.25299	0.32156
24.3510	0.00355	0.18785	0.21086	0.20440	0.20724	0.22100	0.25738	0.32877
24.4010	0.00370	0.19479	0.21576	0.20754	0.20762	0.21821	0.25021	0.31452
24.4510	0.00355	0.19148	0.21482	0.20714	0.20943	0.22114	0.25666	0.32864
24.5010	0.00363	0.19078	0.21111	0.20258	0.20447	0.21618	0.25047	0.31994
24.5510	0.00332	0.17673	0.19976	0.19527	0.20023	0.21459	0.24910	0.31921
24.6010	0.00346	0.18206	0.20361	0.19764	0.20075	0.21257	0.24454	0.31100
24.6510	0.00350	0.18749	0.20896	0.20451	0.20888	0.22034	0.24806	0.31291
24.7010	0.00347	0.18870	0.21103	0.20597	0.20921	0.22013	0.24620	0.31287
24.7510	0.00346	0.18494	0.20612	0.20005	0.20499	0.21937	0.24987	0.32028
24.8010	0.00355	0.18983	0.21163	0.20391	0.20828	0.22270	0.25455	0.32477
24.8510	0.00349	0.18330	0.20634	0.20033	0.20589	0.22078	0.25317	0.32521
24.9010	0.00313	0.16912	0.19140	0.18646	0.19263	0.20496	0.23554	0.30698
24.9510	0.00311	0.17560	0.19819	0.19149	0.19583	0.20655	0.23711	0.31063
25.0010	0.00325	0.18429	0.20608	0.19901	0.20182	0.20987	0.23636	0.30751
25.0510	0.00344	0.18806	0.20953	0.20221	0.20400	0.21198	0.23970	0.31275
25.1010	0.00341	0.18241	0.20439	0.19972	0.20402	0.21365	0.24281	0.31708
25.1510	0.00345	0.18122	0.20266	0.19896	0.20345	0.21352	0.24132	0.30939
25.2010	0.00354	0.18374	0.20486	0.20002	0.20392	0.21242	0.23765	0.29861
25.2510	0.00352	0.18574	0.20652	0.20186	0.20606	0.21578	0.24121	0.30418
25.3010	0.00330	0.18143	0.20448	0.19972	0.20486	0.21726	0.24659	0.31321
25.3510	0.00332	0.18820	0.21122	0.20703	0.21373	0.22772	0.26225	0.33504
25.4010	0.00334	0.19179	0.21427	0.20845	0.21301	0.22615	0.26174	0.33716
25.4510	0.00345	0.19267	0.21373	0.20658	0.20817	0.22003	0.25460	0.32430
25.5010	0.00372	0.20074	0.22239	0.21405	0.21329	0.22288	0.25569	0.32454
25.5510	0.00332	0.19573	0.21989	0.21287	0.21557	0.22931	0.26800	0.34467
25.6010	0.00340	0.19300	0.21861	0.21433	0.21835	0.23266	0.27211	0.35073
25.6510	0.00356	0.18932	0.21406	0.21036	0.21464	0.22865	0.26659	0.34760
25.7010	0.00373	0.18652	0.21112	0.20896	0.21280	0.22501	0.25749	0.33247
25.7510	0.00391	0.19464	0.21772	0.21338	0.21608	0.22825	0.25993	0.33438
25.8010	0.00398	0.20279	0.22410	0.21687	0.21877	0.23200	0.26649	0.34711
25.8510	0.00384	0.19786	0.21933	0.21319	0.21499	0.22666	0.25841	0.33550
25.9010	0.00374	0.18872	0.20978	0.20434	0.20678	0.21864	0.24853	0.32223
25.9510	0.00384	0.18846	0.20949	0.20534	0.20948	0.22309	0.25619	0.33590
26.0010	0.00344	0.17279	0.19459	0.19177	0.19773	0.21315	0.25118	0.33156
26.0510	0.00368	0.18577	0.20548	0.19884	0.20059	0.21229	0.24840	0.32149
26.1010	0.00379	0.18699	0.20578	0.19903	0.19967	0.20939	0.24125	0.30424
26.1510	0.00386	0.18789	0.20673	0.19970	0.19985	0.20970	0.24202	0.30625
26.2010	0.00393	0.19050	0.21135	0.20578	0.20731	0.21905	0.25392	0.32350
26.2510	0.00376	0.18487	0.20726	0.20306	0.20618	0.22096	0.26034	0.33895
26.3010	0.00371	0.18580	0.20861	0.20406	0.20724	0.22199	0.26115	0.33982
26.3510	0.00366	0.18696	0.20977	0.20462	0.20707	0.22057	0.25803	0.33636
26.4010	0.00378	0.19231	0.21570	0.21128	0.21429	0.22615	0.26007	0.33213
26.4510	0.00382	0.19596	0.21889	0.21390	0.21560	0.22684	0.25970	0.33255
26.5010	0.00372	0.19091	0.21181	0.20714	0.20839	0.21681	0.24641	0.31553
26.5510	0.00383	0.19815	0.21796	0.21093	0.21026	0.21852	0.24860	0.31914
26.6010	0.00412	0.20191	0.22241	0.21481	0.21230	0.21848	0.24364	0.30631
26.6510	0.00410	0.20659	0.22530	0.21626	0.21307	0.21802	0.24241	0.30343
26.7010	0.00405	0.19510	0.21384	0.20781	0.20810	0.21531	0.24039	0.30285
26.7510	0.00367	0.18914	0.20979	0.20450	0.20569	0.21556	0.24654	0.31682
26.8010	0.00379	0.19153	0.21328	0.20893	0.21050	0.22032	0.25298	0.32658
26.8510	0.00355	0.19103	0.21215	0.20580	0.20663	0.21578	0.25149	0.33093
26.9010	0.00340	0.18623	0.20656	0.19919	0.20040	0.21033	0.24603	0.32307
26.9510	0.00306	0.16906	0.19045	0.18509	0.18881	0.19970	0.23361	0.30840
27.0010	0.00317	0.17400	0.19482	0.18741	0.19008	0.20058	0.23467	0.30839
27.0510	0.00348	0.18102	0.20038	0.19301	0.19378	0.20279	0.23196	0.30091
27.1010	0.00376	0.19273	0.21074	0.20232	0.20183	0.21100	0.23949	0.30833
27.1510	0.00354	0.18242	0.20179	0.19541	0.19697	0.20726	0.23752	0.30764
27.2010	0.00359	0.18493	0.20534	0.19970	0.20018	0.20820	0.23652	0.30695
27.2510	0.00353	0.18525	0.20609	0.20004	0.20073	0.20882	0.23931	0.31165
27.3010	0.00369	0.19493	0.21394	0.20504	0.20329	0.21005	0.24096	0.31129
27.3510	0.00348	0.18203	0.20114	0.19327	0.19369	0.20267	0.23674	0.31135
27.4010	0.00356	0.18646	0.20639	0.19922	0.19941	0.20749	0.24050	0.31743
27.4510	0.00350	0.18665	0.20599	0.19775	0.19765	0.20509	0.23819	0.31487
27.5010	0.00380	0.19947	0.21854	0.20826	0.20600	0.21281	0.24683	0.32564
27.5510	0.00391	0.20502	0.22401	0.21395	0.21208	0.22031	0.25652	0.33817
27.6010	0.00402	0.20986	0.22802	0.21604	0.21036	0.21475	0.24423	0.31706
27.6510	0.00376	0.20117	0.22079	0.21062	0.20571	0.20884	0.23413	0.30433
27.7010	0.00362	0.19444	0.21580	0.20815	0.20565	0.21165	0.24068	0.31776
27.7510	0.00356	0.18450	0.20622	0.20055	0.19868	0.20362	0.22760	0.29721
27.8010	0.00365	0.18789	0.21100	0.20599	0.20549	0.21181	0.23987	0.31685
27.8510	0.00370	0.18304	0.20559	0.20209	0.20154	0.20771	0.23276	0.30469
27.9010	0.00370	0.19082	0.21195	0.20613	0.20448	0.21085	0.23646	0.30603
27.9510	0.00357	0.18923	0.20935	0.20328	0.20327	0.21252	0.24309	0.32081
28.0010	0.00389	0.19237	0.21143	0.20601	0.20572	0.21494	0.24127	0.31151
28.0510	0.00378	0.19553	0.21517	0.20749	0.20612	0.21570	0.24434	0.31747
28.1010	0.00387	0.19790	0.21852	0.21173	0.21109	0.22209	0.25347	0.33108
28.1510	0.00352	0.19034	0.21031	0.20315	0.20337	0.21519	0.24891	0.32706
28.2010	0.00374	0.19222	0.21237	0.20576	0.20557	0.21470	0.23949	0.30570
28.2510	0.00379	0.19247	0.21356	0.20686	0.20546	0.21305	0.23598	0.30429
28.3010	0.00368	0.18624	0.20710	0.20190	0.20131	0.20943	0.23398	0.30405
28.3510	0.00342	0.18306	0.20483	0.19926	0.19818	0.20609	0.23363	0.30724
28.4010	0.00382	0.19408	0.21536	0.20884	0.20603	0.21232	0.23577	0.30096
28.4510	0.00383	0.19466	0.21437	0.20704	0.20359	0.21051	0.23497	0.29892
28.5010	0.00344	0.18188	0.20411	0.19757	0.19665	0.20451	0.23006	0.29758
28.5510	0.00370	0.19197	0.21179	0.20496	0.20356	0.20955	0.22945	0.29141
28.6010	0.00373	0.18304	0.20389	0.20015	0.20209	0.21138	0.23273	0.29675
28.6510	0.00383	0.19129	0.21336	0.20898	0.21032	0.22066	0.24417	0.31368
28.7010	0.00407	0.19742	0.21892	0.21414	0.21490	0.22449	0.24557	0.31552
28.7510	0.00394	0.19228	0.21420	0.21097	0.21257	0.22201	0.24060	0.30700
28.8010	0.00401	0.20061	0.22013	0.21391	0.21341	0.22165	0.23950	0.30421
28.8510	0.00370	0.19449	0.21531	0.20939	0.21022	0.22123	0.24388	0.31357
28.9010	0.00380	0.20010	0.22033	0.21291	0.21250	0.22164	0.23993	0.30400
28.9510	0.00411	0.20554	0.22589	0.21937	0.21983	0.23023	0.24942	0.31366
29.0010	0.00393	0.19494	0.21612	0.21356	0.21805	0.23017	0.25191	0.31817
29.0510	0.00394	0.20413	0.22527	0.21934	0.21990	0.22955	0.24948	0.31170
29.1010	0.00362	0.19069	0.21198	0.20690	0.20939	0.22030	0.24276	0.30723
29.1510	0.00364	0.18789	0.20900	0.20547	0.20832	0.21997	0.24521	0.31328
29.2010	0.00398	0.19708	0.21555	0.20988	0.20897	0.21595	0.23259	0.28559
29.2510	0.00387	0.18928	0.20697	0.20130	0.20073	0.20788	0.22360	0.27212
29.3010	0.00376	0.18915	0.20817	0.20241	0.20199	0.21034	0.22932	0.28404
29.3510	0.00393	0.19153	0.21187	0.20741	0.20846	0.21818	0.24129	0.30412
29.4010	0.00384	0.19663	0.21766	0.21143	0.21189	0.22389	0.25181	0.32063
29.4510	0.00367	0.18887	0.21022	0.20510	0.20704	0.22083	0.24982	0.31868
29.5010	0.00351	0.18151	0.20236	0.19855	0.20203	0.21585	0.24430	0.31303
29.5510	0.00347	0.18126	0.20193	0.19788	0.20145	0.21485	0.24341	0.31146
29.6010	0.00369	0.19449	0.21576	0.20834	0.20861	0.22147	0.25310	0.32730
29.6510	0.00380	0.19980	0.22094	0.21361	0.21263	0.22446	0.25219	0.32184
29.7010	0.00373	0.19977	0.21979	0.21174	0.21038	0.21978	0.24305	0.30660
29.7510	0.00379	0.19812	0.21881	0.21336	0.21399	0.22539	0.24750	0.30910
29.8010	0.00344	0.18361	0.20436	0.19959	0.20161	0.21542	0.24218	0.30939
29.8510	0.00356	0.18815	0.20924	0.20511	0.20906	0.22436	0.25139	0.31799
29.9010	0.00355	0.19232	0.21368	0.20901	0.21295	0.22790	0.25824	0.33096
29.9510	0.00358	0.19092	0.21324	0.20859	0.21199	0.22635	0.25612	0.32898
30.0010	0.00361	0.18857	0.21023	0.20599	0.20840	0.22031	0.24791	0.31903
30.0510	0.00386	0.20061	0.22051	0.21218	0.21084	0.21982	0.24391	0.30907
30.1010	0.00360	0.18837	0.20776	0.20006	0.20029	0.21054	0.23663	0.30578
30.1510	0.00369	0.19151	0.21248	0.20463	0.20378	0.21274	0.23701	0.30482
30.2010	0.00402	0.20930	0.22901	0.22139	0.22054	0.23078	0.25672	0.32972
30.2510	0.00395	0.19885	0.21896	0.21361	0.21344	0.22284	0.24441	0.31210
30.3010	0.00379	0.20156	0.22376	0.21773	0.21743	0.22683	0.25127	0.32544
30.3510	0.00403	0.19875	0.22004	0.21564	0.21731	0.22586	0.24451	0.30944
30.4010	0.00378	0.19449	0.21585	0.21064	0.21159	0.22068	0.24070	0.30758
30.4510	0.00376	0.19154	0.21359	0.20937	0.21063	0.22041	0.24166	0.31333
30.5010	0.00406	0.20446	0.22663	0.22170	0.22061	0.22693	0.24234	0.30819
30.5510	0.00377	0.19325	0.21866	0.21650	0.22045	0.23212	0.25617	0.33283
30.6010	0.00369	0.19059	0.21461	0.21105	0.21471	0.22878	0.25674	0.33516
30.6510	0.00354	0.18652	0.20975	0.20424	0.20571	0.21754	0.24336	0.31746
30.7010	0.00361	0.18408	0.20619	0.20060	0.20117	0.21136	0.23304	0.30134
30.7510	0.00400	0.20217	0.22383	0.21623	0.21547	0.22569	0.24756	0.31942
