Epoch	GAN	Discriminative
393.6010	1.05239	1.31370
393.6510	1.04485	1.32536
393.7010	1.05005	1.31499
393.7510	1.05198	1.30875
393.8010	1.05126	1.30721
393.8510	1.04949	1.30452
393.9010	1.05512	1.29852
393.9510	1.05140	1.29805
394.0010	1.04875	1.30062
394.0510	1.04787	1.30326
394.1010	1.04971	1.30559
394.1510	1.04388	1.31231
394.2010	1.04734	1.31005
394.2510	1.04959	1.30971
394.3010	1.05355	1.31581
394.3510	1.05735	1.30951
394.4010	1.05672	1.31246
394.4510	1.05255	1.31784
394.5010	1.05349	1.31077
394.5510	1.05532	1.30487
394.6010	1.05062	1.31123
394.6510	1.04714	1.31472
394.7010	1.04698	1.31564
394.7510	1.05119	1.32182
394.8010	1.04788	1.31671
394.8510	1.05541	1.31079
394.9010	1.04963	1.31504
394.9510	1.04219	1.31894
395.0010	1.04460	1.31884
395.0510	1.04253	1.31791
395.1010	1.04094	1.31973
395.1510	1.03597	1.32052
395.2010	1.03694	1.32060
395.2510	1.03924	1.31264
395.3010	1.04157	1.30680
395.3510	1.04463	1.30248
395.4010	1.04492	1.30210
395.4510	1.05173	1.29595
395.5010	1.06292	1.28726
395.5510	1.06655	1.30130
395.6010	1.06849	1.28800
395.6510	1.06953	1.28695
395.7010	1.06681	1.28758
395.7510	1.06765	1.28890
395.8010	1.06963	1.29237
395.8510	1.07196	1.28748
395.9010	1.07487	1.28466
395.9510	1.06653	1.29085
396.0010	1.06465	1.29374
396.0510	1.06918	1.29391
396.1010	1.07056	1.28931
396.1510	1.06599	1.28806
396.2010	1.06536	1.28296
396.2510	1.06520	1.28764
396.3010	1.06843	1.27748
396.3510	1.07058	1.27481
396.4010	1.07065	1.26794
396.4510	1.07092	1.27302
396.5010	1.07039	1.26912
396.5510	1.06955	1.27138
396.6010	1.07136	1.26780
396.6510	1.06779	1.27619
396.7010	1.07079	1.26972
396.7510	1.06675	1.27930
396.8010	1.06641	1.28293
396.8510	1.06115	1.28493
396.9010	1.06020	1.28897
396.9510	1.05606	1.29058
397.0010	1.06196	1.28125
397.0510	1.05731	1.27851
397.1010	1.05659	1.27742
397.1510	1.05916	1.27285
397.2010	1.05624	1.28791
397.2510	1.05838	1.28630
397.3010	1.05992	1.28795
397.3510	1.06143	1.28129
397.4010	1.06186	1.28483
397.4510	1.06124	1.28419
397.5010	1.05894	1.29185
397.5510	1.05693	1.29293
397.6010	1.05704	1.29369
397.6510	1.05338	1.29904
397.7010	1.06168	1.29405
397.7510	1.06561	1.28903
397.8010	1.06762	1.28340
397.8510	1.06618	1.29327
397.9010	1.06388	1.29171
397.9510	1.05937	1.29835
398.0010	1.05480	1.30017
398.0510	1.04965	1.31185
398.1010	1.04622	1.31522
398.1510	1.04509	1.31297
398.2010	1.04961	1.30764
398.2510	1.04574	1.30842
398.3010	1.04325	1.30793
398.3510	1.05080	1.30509
398.4010	1.04813	1.30587
398.4510	1.04481	1.30199
398.5010	1.04329	1.30800
398.5510	1.04452	1.30326
398.6010	1.04658	1.30134
398.6510	1.05103	1.30384
398.7010	1.05497	1.29525
398.7510	1.05355	1.29600
398.8010	1.05502	1.29138
398.8510	1.05698	1.29191
398.9010	1.05946	1.28785
398.9510	1.06373	1.28327
399.0010	1.07144	1.27329
399.0510	1.07029	1.28197
399.1010	1.06862	1.28385
399.1510	1.06920	1.28130
399.2010	1.06105	1.28552
399.2510	1.06027	1.28780
399.3010	1.05625	1.29606
399.3510	1.06161	1.28506
399.4010	1.06540	1.28747
399.4510	1.06705	1.28432
399.5010	1.06696	1.28463
399.5510	1.07263	1.28123
399.6010	1.06687	1.28320
399.6510	1.06548	1.28668
399.7010	1.06530	1.28525
399.7510	1.06225	1.29051
399.8010	1.05865	1.29504
399.8510	1.06024	1.29357
399.9010	1.05710	1.29102
399.9510	1.05453	1.29919
400.0010	1.05348	1.30822
400.0510	1.05137	1.30614
400.1010	1.05081	1.30357
400.1510	1.05124	1.30024
400.2010	1.05446	1.29644
400.2510	1.04940	1.30099
400.3010	1.05050	1.29582
400.3510	1.04842	1.30791
400.4010	1.04507	1.31138
400.4510	1.03970	1.31531
400.5010	1.03961	1.31711
400.5510	1.04253	1.30975
400.6010	1.04917	1.30324
400.6510	1.05016	1.30252
400.7010	1.04855	1.30805
400.7510	1.04872	1.30505
400.8010	1.04529	1.30708
400.8510	1.04276	1.30641
400.9010	1.04677	1.29422
400.9510	1.04907	1.29430
401.0010	1.05372	1.29148
401.0510	1.05295	1.29285
401.1010	1.05312	1.28387
401.1510	1.05991	1.27088
401.2010	1.06597	1.26268
401.2510	1.06979	1.26738
401.3010	1.07391	1.26437
401.3510	1.07607	1.25248
401.4010	1.07521	1.24778
401.4510	1.07657	1.25735
401.5010	1.07746	1.25937
401.5510	1.07990	1.25549
401.6010	1.08003	1.25189
401.6510	1.07757	1.25503
401.7010	1.08021	1.24724
401.7510	1.07399	1.25632
401.8010	1.07404	1.25349
401.8510	1.07279	1.25537
401.9010	1.07196	1.25995
401.9510	1.07687	1.24493
402.0010	1.07236	1.24902
402.0510	1.07861	1.23745
402.1010	1.07684	1.24040
402.1510	1.08189	1.24317
402.2010	1.08518	1.23475
402.2510	1.08025	1.24217
402.3010	1.08201	1.24019
402.3510	1.08176	1.23979
402.4010	1.08226	1.23819
402.4510	1.08291	1.23695
402.5010	1.08293	1.22888
402.5510	1.08836	1.22785
402.6010	1.08732	1.22862
402.6510	1.09087	1.21742
402.7010	1.09202	1.22953
402.7510	1.09596	1.22974
402.8010	1.09891	1.22317
402.8510	1.10617	1.21318
402.9010	1.10262	1.21600
402.9510	1.10614	1.21374
403.0010	1.10925	1.22057
403.0510	1.10912	1.21077
403.1010	1.11308	1.20600
403.1510	1.11743	1.20974
403.2010	1.11521	1.20670
403.2510	1.11331	1.20947
403.3010	1.10893	1.21145
403.3510	1.11096	1.20845
403.4010	1.11546	1.20132
403.4510	1.11297	1.20829
403.5010	1.11661	1.21232
403.5510	1.10779	1.22429
403.6010	1.10729	1.21947
403.6510	1.10624	1.21694
403.7010	1.10188	1.21879
403.7510	1.09831	1.21911
403.8010	1.09627	1.21789
403.8510	1.10000	1.21406
403.9010	1.09804	1.22021
403.9510	1.09855	1.22124
404.0010	1.10544	1.22145
404.0510	1.10053	1.22450
404.1010	1.09768	1.22852
404.1510	1.09936	1.22702
404.2010	1.09231	1.23578
404.2510	1.08390	1.24407
404.3010	1.08668	1.23200
404.3510	1.09480	1.22096
404.4010	1.09029	1.22871
404.4510	1.09327	1.22528
404.5010	1.09717	1.22687
404.5510	1.09655	1.22155
404.6010	1.10030	1.21940
404.6510	1.09972	1.22370
404.7010	1.10088	1.22141
404.7510	1.10220	1.21591
404.8010	1.09608	1.22437
404.8510	1.09536	1.22685
404.9010	1.09578	1.22212
404.9510	1.09741	1.22664
405.0010	1.09376	1.23438
405.0510	1.09693	1.23382
405.1010	1.09487	1.23460
405.1510	1.09509	1.23275
405.2010	1.09903	1.22364
405.2510	1.10116	1.22752
405.3010	1.09589	1.23512
405.3510	1.09505	1.23224
405.4010	1.09863	1.22576
405.4510	1.09680	1.22852
405.5010	1.09700	1.22883
405.5510	1.09999	1.21627
405.6010	1.10270	1.21322
405.6510	1.10291	1.21223
405.7010	1.10167	1.21043
405.7510	1.09970	1.20929
405.8010	1.10174	1.20388
405.8510	1.09799	1.21428
405.9010	1.09498	1.21422
405.9510	1.08465	1.22279
406.0010	1.08405	1.22282
406.0510	1.09122	1.21791
406.1010	1.08922	1.22426
406.1510	1.08945	1.22130
406.2010	1.08901	1.22070
406.2510	1.09086	1.22374
406.3010	1.09059	1.22854
406.3510	1.09155	1.22698
406.4010	1.09333	1.22500
406.4510	1.09628	1.21989
406.5010	1.09584	1.21972
406.5510	1.09792	1.21956
406.6010	1.09896	1.21901
406.6510	1.09393	1.21886
406.7010	1.09872	1.21693
406.7510	1.10008	1.21187
406.8010	1.09844	1.21212
406.8510	1.09720	1.21359
406.9010	1.10237	1.21047
406.9510	1.09648	1.20849
407.0010	1.09661	1.20725
407.0510	1.10235	1.20152
407.1010	1.10703	1.19984
407.1510	1.11009	1.19805
407.2010	1.10932	1.19677
407.2510	1.10964	1.19889
407.3010	1.11529	1.19350
407.3510	1.11930	1.19265
407.4010	1.11706	1.19829
407.4510	1.11820	1.20409
407.5010	1.11568	1.20910
407.5510	1.11367	1.20491
407.6010	1.11293	1.20320
407.6510	1.11326	1.20214
407.7010	1.11306	1.20931
407.7510	1.11497	1.20052
407.8010	1.11506	1.20276
407.8510	1.11239	1.20725
407.9010	1.10305	1.21456
407.9510	1.09458	1.21455
408.0010	1.09295	1.21747
408.0510	1.08890	1.21999
408.1010	1.08820	1.22003
408.1510	1.08859	1.21762
408.2010	1.08604	1.22071
408.2510	1.08834	1.21819
408.3010	1.08758	1.21666
408.3510	1.09055	1.21285
408.4010	1.09190	1.21098
408.4510	1.08926	1.21715
408.5010	1.09199	1.21583
408.5510	1.09646	1.21627
408.6010	1.09323	1.21874
408.6510	1.09553	1.22153
408.7010	1.09859	1.21456
408.7510	1.10412	1.20513
408.8010	1.09849	1.20795
408.8510	1.09888	1.21068
408.9010	1.09844	1.20673
408.9510	1.09771	1.20306
409.0010	1.10218	1.21030
409.0510	1.10241	1.21084
409.1010	1.10166	1.21001
409.1510	1.10414	1.20548
409.2010	1.10410	1.20893
409.2510	1.10081	1.20403
409.3010	1.09709	1.21103
409.3510	1.09624	1.21014
409.4010	1.09526	1.21178
409.4510	1.09246	1.21715
409.5010	1.09211	1.22166
409.5510	1.08849	1.21830
409.6010	1.08688	1.22077
409.6510	1.08851	1.22034
409.7010	1.09048	1.22036
409.7510	1.08416	1.22817
409.8010	1.08621	1.22825
409.8510	1.08441	1.22609
409.9010	1.08690	1.22514
409.9510	1.08526	1.22471
410.0010	1.08521	1.22647
410.0510	1.07934	1.23264
410.1010	1.07767	1.22703
410.1510	1.07852	1.22876
410.2010	1.08321	1.22853
410.2510	1.08618	1.23236
410.3010	1.08394	1.23613
410.3510	1.08118	1.23735
410.4010	1.08205	1.23710
410.4510	1.07446	1.24218
410.5010	1.07443	1.24292
410.5510	1.08052	1.23895
410.6010	1.07977	1.24274
410.6510	1.08038	1.23900
410.7010	1.08480	1.22895
410.7510	1.08279	1.23213
410.8010	1.08243	1.23281
410.8510	1.08603	1.22583
410.9010	1.08770	1.21937
410.9510	1.08890	1.22151
411.0010	1.09207	1.21777
411.0510	1.09310	1.21694
411.1010	1.09104	1.22638
411.1510	1.09437	1.22231
411.2010	1.09360	1.22241
411.2510	1.09723	1.21818
411.3010	1.09920	1.21928
411.3510	1.09403	1.22045
411.4010	1.09227	1.22264
411.4510	1.08990	1.22417
411.5010	1.09663	1.22003
411.5510	1.09668	1.21959
411.6010	1.08958	1.22243
411.6510	1.09188	1.21867
411.7010	1.08759	1.22121
411.7510	1.08678	1.22491
411.8010	1.08835	1.21851
411.8510	1.08296	1.22424
411.9010	1.07648	1.23789
411.9510	1.07680	1.23385
412.0010	1.08324	1.22940
412.0510	1.09092	1.22851
412.1010	1.09092	1.22848
412.1510	1.09230	1.23001
412.2010	1.08736	1.23829
412.2510	1.08809	1.23308
412.3010	1.08584	1.23481
412.3510	1.08656	1.23015
412.4010	1.08997	1.23487
412.4510	1.08985	1.23418
412.5010	1.08699	1.23257
412.5510	1.08631	1.22846
412.6010	1.08695	1.23115
412.6510	1.08254	1.23178
412.7010	1.08272	1.23685
412.7510	1.08607	1.22729
412.8010	1.08586	1.23611
412.8510	1.08614	1.23450
412.9010	1.08831	1.23000
412.9510	1.08706	1.22861
413.0010	1.09241	1.22650
413.0510	1.09149	1.22210
413.1010	1.08928	1.21962
413.1510	1.08495	1.22502
413.2010	1.08668	1.21893
413.2510	1.08767	1.21701
413.3010	1.08538	1.22676
413.3510	1.08036	1.23016
413.4010	1.08163	1.23044
413.4510	1.08055	1.23409
413.5010	1.08195	1.23278
413.5510	1.08210	1.23200
413.6010	1.08318	1.23456
413.6510	1.08875	1.22884
413.7010	1.08715	1.22856
413.7510	1.08908	1.23412
413.8010	1.08757	1.22903
413.8510	1.08810	1.22829
413.9010	1.08914	1.22552
413.9510	1.08816	1.23174
414.0010	1.09250	1.22146
414.0510	1.09113	1.22431
414.1010	1.08576	1.22334
414.1510	1.08724	1.22664
414.2010	1.08596	1.22475
414.2510	1.09009	1.22559
414.3010	1.08773	1.23590
414.3510	1.08338	1.24093
414.4010	1.08161	1.24208
414.4510	1.08192	1.23425
414.5010	1.08327	1.23646
414.5510	1.08415	1.22629
414.6010	1.08996	1.22499
414.6510	1.08203	1.23052
414.7010	1.08005	1.23003
414.7510	1.07907	1.22980
414.8010	1.08655	1.22439
414.8510	1.08175	1.23458
414.9010	1.08301	1.22750
414.9510	1.08833	1.22557
415.0010	1.08911	1.22099
415.0510	1.09022	1.22080
415.1010	1.08807	1.23018
415.1510	1.08095	1.23657
415.2010	1.08025	1.24193
415.2510	1.08217	1.23325
415.3010	1.08516	1.22921
415.3510	1.08682	1.22804
415.4010	1.08549	1.23280
415.4510	1.08919	1.22377
415.5010	1.08809	1.22468
415.5510	1.08574	1.22962
415.6010	1.08435	1.23138
415.6510	1.08531	1.22662
415.7010	1.08424	1.22301
415.7510	1.08310	1.21975
415.8010	1.08681	1.21450
415.8510	1.08778	1.21458
415.9010	1.09177	1.20831
415.9510	1.09043	1.20881
416.0010	1.08752	1.20824
416.0510	1.08114	1.22291
416.1010	1.08435	1.21614
416.1510	1.08297	1.21769
416.2010	1.08339	1.22083
416.2510	1.08959	1.21744
416.3010	1.08984	1.21739
416.3510	1.08775	1.22877
416.4010	1.09315	1.21905
416.4510	1.08784	1.22416
416.5010	1.09029	1.21714
416.5510	1.08609	1.22300
416.6010	1.08625	1.22389
416.6510	1.08586	1.22539
416.7010	1.07665	1.23419
416.7510	1.08166	1.22876
416.8010	1.07927	1.23216
416.8510	1.08066	1.22191
416.9010	1.07782	1.22496
416.9510	1.07586	1.22895
417.0010	1.08250	1.21864
417.0510	1.08258	1.22281
417.1010	1.07913	1.22040
417.1510	1.07453	1.22339
417.2010	1.07535	1.22728
417.2510	1.07996	1.23255
417.3010	1.08037	1.23195
417.3510	1.08013	1.23387
417.4010	1.08929	1.22042
417.4510	1.08545	1.22579
417.5010	1.08287	1.22953
417.5510	1.08275	1.23547
417.6010	1.08705	1.22949
417.6510	1.08948	1.23137
417.7010	1.09174	1.22976
417.7510	1.09441	1.22317
417.8010	1.08698	1.22725
417.8510	1.08986	1.22570
417.9010	1.08713	1.23252
417.9510	1.08957	1.22835
418.0010	1.08575	1.23094
418.0510	1.08644	1.22636
418.1010	1.08752	1.23189
418.1510	1.08740	1.23304
418.2010	1.08560	1.22984
418.2510	1.08648	1.22765
418.3010	1.08688	1.22069
418.3510	1.08700	1.22213
418.4010	1.08836	1.21637
418.4510	1.09063	1.21402
418.5010	1.08712	1.21441
418.5510	1.08753	1.21569
418.6010	1.08620	1.22046
418.6510	1.09040	1.21863
418.7010	1.09226	1.21582
418.7510	1.08616	1.22079
418.8010	1.08045	1.22716
418.8510	1.07821	1.22237
418.9010	1.07834	1.22159
418.9510	1.07475	1.22706
419.0010	1.07652	1.23067
419.0510	1.07406	1.23642
419.1010	1.08040	1.22748
419.1510	1.07489	1.23425
419.2010	1.08116	1.23576
419.2510	1.08195	1.23301
419.3010	1.07903	1.23340
419.3510	1.08017	1.23274
419.4010	1.07987	1.23016
419.4510	1.08358	1.22476
419.5010	1.07851	1.22449
419.5510	1.07840	1.22595
419.6010	1.08443	1.21257
419.6510	1.08551	1.21493
419.7010	1.08672	1.21806
419.7510	1.08647	1.21412
419.8010	1.08434	1.21923
419.8510	1.08363	1.21845
419.9010	1.08442	1.21554
419.9510	1.08585	1.21695
420.0010	1.08573	1.22310
420.0510	1.08676	1.23373
420.1010	1.08223	1.23575
420.1510	1.07740	1.24774
420.2010	1.07517	1.24620
420.2510	1.08187	1.24008
420.3010	1.08424	1.23428
420.3510	1.08918	1.23488
420.4010	1.09398	1.23617
420.4510	1.08830	1.23323
420.5010	1.08894	1.23478
420.5510	1.08689	1.23569
420.6010	1.08817	1.22968
420.6510	1.09625	1.22667
420.7010	1.09130	1.23255
420.7510	1.08848	1.23138
420.8010	1.08663	1.23189
420.8510	1.08912	1.23174
420.9010	1.09282	1.22973
420.9510	1.09564	1.22562
421.0010	1.09522	1.22467
421.0510	1.09145	1.22713
421.1010	1.09247	1.21501
421.1510	1.09018	1.20877
421.2010	1.08780	1.20894
421.2510	1.09194	1.21422
421.3010	1.09627	1.20823
421.3510	1.09808	1.20775
421.4010	1.09751	1.20808
421.4510	1.09760	1.21232
421.5010	1.09603	1.21754
421.5510	1.10099	1.21617
421.6010	1.10501	1.21234
421.6510	1.10496	1.21225
421.7010	1.11297	1.20515
421.7510	1.10926	1.20940
421.8010	1.10737	1.20899
421.8510	1.10783	1.20941
421.9010	1.10493	1.20998
421.9510	1.10300	1.21689
422.0010	1.10474	1.21396
422.0510	1.10407	1.21494
422.1010	1.10778	1.21234
422.1510	1.10594	1.21429
422.2010	1.10432	1.21698
422.2510	1.10083	1.22062
422.3010	1.10193	1.21359
422.3510	1.09792	1.21500
422.4010	1.09749	1.20971
422.4510	1.09757	1.21817
422.5010	1.09839	1.21874
422.5510	1.09729	1.21309
422.6010	1.09786	1.20741
422.6510	1.09862	1.20940
422.7010	1.09920	1.20599
422.7510	1.09651	1.21095
422.8010	1.10295	1.20896
422.8510	1.10186	1.21404
422.9010	1.10453	1.21009
422.9510	1.10108	1.21262
423.0010	1.10514	1.21361
423.0510	1.10742	1.21862
423.1010	1.11036	1.21099
423.1510	1.11654	1.20390
423.2010	1.11724	1.19707
423.2510	1.11604	1.20253
423.3010	1.11819	1.20248
423.3510	1.12073	1.19653
423.4010	1.11868	1.19772
423.4510	1.11664	1.19877
423.5010	1.11747	1.19560
423.5510	1.11966	1.19540
423.6010	1.11782	1.19370
423.6510	1.12195	1.18527
423.7010	1.12329	1.17958
423.7510	1.12597	1.18376
423.8010	1.12504	1.18195
423.8510	1.12657	1.18706
423.9010	1.12907	1.18218
423.9510	1.12180	1.19288
424.0010	1.12263	1.18874
424.0510	1.12104	1.19287
424.1010	1.11924	1.19425
424.1510	1.12307	1.18766
424.2010	1.12490	1.18286
424.2510	1.12160	1.17845
424.3010	1.12460	1.17826
424.3510	1.12712	1.17493
424.4010	1.12331	1.17556
424.4510	1.12066	1.17337
424.5010	1.11841	1.17811
424.5510	1.11441	1.18079
424.6010	1.11353	1.18343
424.6510	1.11466	1.18331
424.7010	1.11620	1.18807
424.7510	1.11641	1.18677
424.8010	1.11977	1.18541
424.8510	1.11674	1.19055
424.9010	1.11449	1.19015
424.9510	1.11528	1.18926
425.0010	1.11830	1.18548
425.0510	1.11762	1.18347
425.1010	1.11762	1.18576
425.1510	1.11384	1.18399
425.2010	1.10950	1.19021
425.2510	1.10795	1.19154
425.3010	1.10701	1.19154
425.3510	1.11230	1.17939
425.4010	1.10760	1.18764
425.4510	1.10621	1.18687
425.5010	1.11127	1.18625
425.5510	1.10688	1.18975
425.6010	1.10402	1.19619
425.6510	1.10256	1.19946
425.7010	1.10005	1.19445
425.7510	1.10338	1.18566
425.8010	1.10330	1.18262
425.8510	1.10307	1.18145
425.9010	1.10110	1.18772
425.9510	1.09438	1.19935
426.0010	1.09709	1.20079
426.0510	1.09212	1.20907
426.1010	1.09101	1.20856
426.1510	1.08393	1.21767
426.2010	1.08941	1.21703
426.2510	1.08792	1.21824
426.3010	1.08629	1.21498
426.3510	1.08357	1.22628
426.4010	1.08034	1.23038
426.4510	1.08697	1.21752
426.5010	1.08170	1.21891
426.5510	1.08709	1.21536
426.6010	1.08763	1.21852
426.6510	1.09483	1.20917
426.7010	1.09588	1.21247
426.7510	1.09989	1.20666
426.8010	1.09948	1.20929
426.8510	1.09393	1.21423
426.9010	1.09143	1.22041
426.9510	1.09382	1.21972
427.0010	1.09541	1.21757
427.0510	1.09900	1.21135
427.1010	1.10311	1.20939
427.1510	1.10529	1.20210
427.2010	1.10525	1.20199
427.2510	1.09887	1.20934
427.3010	1.10129	1.20121
427.3510	1.10352	1.19204
427.4010	1.10258	1.18625
427.4510	1.10717	1.18349
427.5010	1.10224	1.18499
427.5510	1.09814	1.19247
427.6010	1.09545	1.19137
427.6510	1.09666	1.19436
427.7010	1.09979	1.19308
427.7510	1.10109	1.19619
427.8010	1.09526	1.19821
427.8510	1.09588	1.19700
427.9010	1.09932	1.19207
427.9510	1.09991	1.18638
428.0010	1.10326	1.18571
428.0510	1.10044	1.19178
428.1010	1.10174	1.19067
428.1510	1.10114	1.19059
428.2010	1.10202	1.18958
428.2510	1.10344	1.19237
428.3010	1.10460	1.18928
428.3510	1.09854	1.19473
428.4010	1.10036	1.19735
428.4510	1.10414	1.19238
428.5010	1.10081	1.19834
428.5510	1.09948	1.19756
428.6010	1.10216	1.20293
428.6510	1.10473	1.20101
428.7010	1.10453	1.19599
428.7510	1.09682	1.20278
428.8010	1.09890	1.20263
428.8510	1.10366	1.20924
428.9010	1.10813	1.20472
428.9510	1.11365	1.20589
429.0010	1.10997	1.20402
429.0510	1.11194	1.19423
429.1010	1.11013	1.20298
429.1510	1.10955	1.20881
429.2010	1.11053	1.20852
429.2510	1.10795	1.21136
429.3010	1.10853	1.21077
429.3510	1.11167	1.20753
429.4010	1.11178	1.20220
429.4510	1.11078	1.20371
429.5010	1.10896	1.19866
429.5510	1.11210	1.19941
429.6010	1.11219	1.19471
429.6510	1.11610	1.18679
429.7010	1.11721	1.19086
429.7510	1.11628	1.19000
429.8010	1.10994	1.19517
429.8510	1.10905	1.19500
429.9010	1.10095	1.20036
429.9510	1.09781	1.20100
430.0010	1.09766	1.19884
430.0510	1.09612	1.19500
430.1010	1.09557	1.19653
430.1510	1.09414	1.20084
430.2010	1.09383	1.20904
430.2510	1.09268	1.21042
430.3010	1.09699	1.21791
430.3510	1.09609	1.22354
430.4010	1.09579	1.22556
430.4510	1.09388	1.22373
430.5010	1.09441	1.22045
430.5510	1.09128	1.22431
430.6010	1.08858	1.22164
430.6510	1.08274	1.21987
430.7010	1.08533	1.22709
430.7510	1.08510	1.22286
430.8010	1.08299	1.22027
430.8510	1.08050	1.22377
430.9010	1.07928	1.22141
430.9510	1.08471	1.21506
431.0010	1.08087	1.21891
431.0510	1.08179	1.21975
431.1010	1.08191	1.21984
431.1510	1.07890	1.22310
431.2010	1.08256	1.22241
431.2510	1.08452	1.22268
431.3010	1.08742	1.21247
431.3510	1.08991	1.21517
431.4010	1.08776	1.21714
431.4510	1.08573	1.22004
431.5010	1.08567	1.21919
431.5510	1.08301	1.21448
431.6010	1.08310	1.21928
431.6510	1.07877	1.22546
431.7010	1.07830	1.23307
431.7510	1.07869	1.23669
431.8010	1.08204	1.23234
431.8510	1.08318	1.23136
431.9010	1.08425	1.23043
431.9510	1.08450	1.23620
432.0010	1.07933	1.24687
432.0510	1.08157	1.23825
432.1010	1.07942	1.24249
432.1510	1.08025	1.23964
432.2010	1.07718	1.23742
432.2510	1.07812	1.24606
432.3010	1.07508	1.24731
432.3510	1.07188	1.24790
432.4010	1.06987	1.25003
432.4510	1.06774	1.24941
432.5010	1.06944	1.24678
432.5510	1.06935	1.24667
432.6010	1.07887	1.24078
432.6510	1.07774	1.23668
432.7010	1.07784	1.23796
432.7510	1.07262	1.24604
432.8010	1.07292	1.24152
432.8510	1.07647	1.22942
432.9010	1.07769	1.22632
432.9510	1.08102	1.22802
433.0010	1.07574	1.23011
433.0510	1.07106	1.23722
433.1010	1.07103	1.23484
433.1510	1.07208	1.23726
433.2010	1.07339	1.23519
433.2510	1.08009	1.23854
433.3010	1.07995	1.23605
433.3510	1.08003	1.23321
433.4010	1.08451	1.22930
433.4510	1.08680	1.22877
433.5010	1.08837	1.22626
433.5510	1.08783	1.22458
433.6010	1.08759	1.21916
433.6510	1.09146	1.21805
433.7010	1.08539	1.22589
433.7510	1.08149	1.22361
433.8010	1.08501	1.22294
433.8510	1.09231	1.22230
433.9010	1.08936	1.21881
433.9510	1.08486	1.21819
434.0010	1.08407	1.22521
434.0510	1.08815	1.22061
434.1010	1.09123	1.21286
434.1510	1.09393	1.20570
434.2010	1.09275	1.21094
434.2510	1.09294	1.20708
434.3010	1.09213	1.20754
434.3510	1.08677	1.21511
434.4010	1.08606	1.22018
434.4510	1.08650	1.21684
434.5010	1.08684	1.21748
434.5510	1.08591	1.21875
434.6010	1.08787	1.22645
434.6510	1.08920	1.22636
434.7010	1.08614	1.22670
434.7510	1.09104	1.21781
434.8010	1.09278	1.20973
434.8510	1.09916	1.21157
434.9010	1.09545	1.22043
434.9510	1.09228	1.21567
435.0010	1.08835	1.21445
435.0510	1.08831	1.21681
435.1010	1.09501	1.21265
435.1510	1.09626	1.21013
435.2010	1.09430	1.21256
435.2510	1.09399	1.21204
435.3010	1.09244	1.21551
435.3510	1.09936	1.20727
435.4010	1.09672	1.20661
435.4510	1.09840	1.20812
435.5010	1.10182	1.20545
435.5510	1.09629	1.21410
435.6010	1.09910	1.21018
435.6510	1.09984	1.20588
435.7010	1.09781	1.21041
435.7510	1.10296	1.21136
435.8010	1.10614	1.20590
435.8510	1.10739	1.20027
435.9010	1.10571	1.20118
435.9510	1.10677	1.20171
436.0010	1.10060	1.20344
436.0510	1.09752	1.20933
436.1010	1.10047	1.21047
436.1510	1.10122	1.20855
436.2010	1.10305	1.20236
436.2510	1.10055	1.20322
436.3010	1.10869	1.20495
436.3510	1.10962	1.20122
436.4010	1.10615	1.20972
436.4510	1.10255	1.20487
436.5010	1.10005	1.20515
436.5510	1.10313	1.20542
436.6010	1.10452	1.20716
436.6510	1.11013	1.19631
436.7010	1.11174	1.19430
436.7510	1.10779	1.19805
436.8010	1.11048	1.19121
436.8510	1.11004	1.19301
436.9010	1.10232	1.19770
436.9510	1.09473	1.20848
437.0010	1.09925	1.20316
437.0510	1.10153	1.20208
437.1010	1.10164	1.20313
437.1510	1.10269	1.20663
437.2010	1.10342	1.20510
437.2510	1.10349	1.20029
437.3010	1.10143	1.20412
437.3510	1.10160	1.20179
437.4010	1.09861	1.20258
437.4510	1.09458	1.21066
437.5010	1.09882	1.21102
437.5510	1.09516	1.21252
437.6010	1.09957	1.20913
437.6510	1.10260	1.20215
437.7010	1.10452	1.20628
437.7510	1.10106	1.20746
437.8010	1.10148	1.20484
437.8510	1.09763	1.20281
437.9010	1.09459	1.20329
437.9510	1.09763	1.20307
438.0010	1.09469	1.20695
438.0510	1.09696	1.20421
438.1010	1.10251	1.20348
438.1510	1.09481	1.21231
438.2010	1.09842	1.21428
438.2510	1.09579	1.21594
438.3010	1.09702	1.21027
438.3510	1.09610	1.20495
438.4010	1.09973	1.20176
438.4510	1.10158	1.19761
438.5010	1.10052	1.19821
438.5510	1.09161	1.21175
438.6010	1.09319	1.21332
438.6510	1.09684	1.21164
438.7010	1.09365	1.21674
438.7510	1.09464	1.22320
438.8010	1.09868	1.21774
438.8510	1.09201	1.21873
438.9010	1.09301	1.21845
438.9510	1.09388	1.21108
439.0010	1.09432	1.20969
439.0510	1.09189	1.20876
439.1010	1.08901	1.21272
439.1510	1.07986	1.22039
439.2010	1.07671	1.22131
439.2510	1.07368	1.22472
439.3010	1.07664	1.22449
439.3510	1.07685	1.22679
439.4010	1.07526	1.22902
439.4510	1.08122	1.22505
439.5010	1.08305	1.22646
439.5510	1.08488	1.22391
439.6010	1.08317	1.21988
439.6510	1.08177	1.21911
439.7010	1.07952	1.22177
439.7510	1.07548	1.22795
439.8010	1.07688	1.22582
439.8510	1.07863	1.22629
439.9010	1.07720	1.22522
439.9510	1.08588	1.21586
440.0010	1.08375	1.21911
440.0510	1.07839	1.22119
440.1010	1.08242	1.22208
440.1510	1.08789	1.22443
