Epoch	L1_loss (x100)
376.0510	1.09494
376.1010	1.10383
376.1510	1.09620
376.2010	1.10175
376.2510	1.10341
376.3010	1.11747
376.3510	1.12941
376.4010	1.12729
376.4510	1.12878
376.5010	1.14187
376.5510	1.15156
376.6010	1.15832
376.6510	1.15622
376.7010	1.15816
376.7510	1.15122
376.8010	1.14874
376.8510	1.14860
376.9010	1.16556
376.9510	1.16910
377.0010	1.16988
377.0510	1.16549
377.1010	1.16112
377.1510	1.16116
377.2010	1.16002
377.2510	1.16193
377.3010	1.16311
377.3510	1.15712
377.4010	1.15248
377.4510	1.14872
377.5010	1.14068
377.5510	1.14176
377.6010	1.13341
377.6510	1.12288
377.7010	1.12440
377.7510	1.12647
377.8010	1.13867
377.8510	1.12910
377.9010	1.13521
377.9510	1.13217
378.0010	1.13291
378.0510	1.12932
378.1010	1.13496
378.1510	1.12480
378.2010	1.12393
378.2510	1.14317
378.3010	1.13732
378.3510	1.14746
378.4010	1.14807
378.4510	1.14573
378.5010	1.13224
378.5510	1.12819
378.6010	1.13786
378.6510	1.13127
378.7010	1.12630
378.7510	1.13040
378.8010	1.12602
378.8510	1.12315
378.9010	1.12510
378.9510	1.12458
379.0010	1.11772
379.0510	1.13278
379.1010	1.13706
379.1510	1.13674
379.2010	1.14134
379.2510	1.15248
379.3010	1.14799
379.3510	1.13917
379.4010	1.15429
379.4510	1.15215
379.5010	1.15038
379.5510	1.14949
379.6010	1.14685
379.6510	1.14412
379.7010	1.12111
379.7510	1.10576
379.8010	1.10190
379.8510	1.10706
379.9010	1.10128
379.9510	1.09937
380.0010	1.10322
380.0510	1.10653
380.1010	1.10466
380.1510	1.08534
380.2010	1.09389
380.2510	1.09432
380.3010	1.09412
380.3510	1.09107
380.4010	1.07901
380.4510	1.06722
380.5010	1.06035
380.5510	1.05613
380.6010	1.05205
380.6510	1.06280
380.7010	1.07727
380.7510	1.07385
380.8010	1.07469
380.8510	1.07807
380.9010	1.08296
380.9510	1.09024
381.0010	1.09642
381.0510	1.08626
381.1010	1.08642
381.1510	1.09495
381.2010	1.10178
381.2510	1.11125
381.3010	1.11628
381.3510	1.12547
381.4010	1.12426
381.4510	1.12495
381.5010	1.13118
381.5510	1.14411
381.6010	1.13664
381.6510	1.12716
381.7010	1.12534
381.7510	1.12287
381.8010	1.11790
381.8510	1.11799
381.9010	1.11456
381.9510	1.10720
382.0010	1.10508
382.0510	1.10215
382.1010	1.10882
382.1510	1.11850
382.2010	1.12284
382.2510	1.12709
382.3010	1.12432
382.3510	1.12004
382.4010	1.12579
382.4510	1.14330
382.5010	1.14827
382.5510	1.14159
382.6010	1.13991
382.6510	1.13528
382.7010	1.15527
382.7510	1.14801
382.8010	1.13165
382.8510	1.12906
382.9010	1.12918
382.9510	1.11978
383.0010	1.11340
383.0510	1.11551
383.1010	1.10451
383.1510	1.11619
383.2010	1.10622
383.2510	1.10695
383.3010	1.11176
383.3510	1.11350
383.4010	1.11512
383.4510	1.11746
383.5010	1.12457
383.5510	1.12826
383.6010	1.11777
383.6510	1.12223
383.7010	1.11702
383.7510	1.12379
383.8010	1.12742
383.8510	1.12537
383.9010	1.12451
383.9510	1.12844
384.0010	1.12836
384.0510	1.13135
384.1010	1.12761
384.1510	1.11944
384.2010	1.11099
384.2510	1.10098
384.3010	1.09482
384.3510	1.09481
384.4010	1.10093
384.4510	1.09592
384.5010	1.09777
384.5510	1.10529
384.6010	1.10387
384.6510	1.10046
384.7010	1.10831
384.7510	1.11522
384.8010	1.11502
384.8510	1.10700
384.9010	1.10285
384.9510	1.12521
385.0010	1.12396
385.0510	1.13008
385.1010	1.11982
385.1510	1.12207
385.2010	1.12065
385.2510	1.11616
385.3010	1.11599
385.3510	1.11877
385.4010	1.11200
385.4510	1.11761
385.5010	1.12452
385.5510	1.11926
385.6010	1.12863
385.6510	1.12167
385.7010	1.13220
385.7510	1.13398
385.8010	1.12842
385.8510	1.12233
385.9010	1.11803
385.9510	1.10898
386.0010	1.11233
386.0510	1.11798
386.1010	1.11874
386.1510	1.11227
386.2010	1.11847
386.2510	1.11825
386.3010	1.12750
386.3510	1.11831
386.4010	1.12053
386.4510	1.11451
386.5010	1.10354
386.5510	1.10081
386.6010	1.10077
386.6510	1.09933
386.7010	1.09577
386.7510	1.09888
386.8010	1.08891
386.8510	1.09046
386.9010	1.09123
386.9510	1.08243
387.0010	1.07883
387.0510	1.06720
387.1010	1.07174
387.1510	1.07216
387.2010	1.07647
387.2510	1.09038
387.3010	1.09253
387.3510	1.09609
387.4010	1.08163
387.4510	1.09041
387.5010	1.08190
387.5510	1.09360
387.6010	1.09426
387.6510	1.08616
387.7010	1.10039
387.7510	1.10393
387.8010	1.10186
387.8510	1.10287
387.9010	1.09605
387.9510	1.09455
388.0010	1.09440
388.0510	1.09194
388.1010	1.08538
388.1510	1.10508
388.2010	1.11712
388.2510	1.11161
388.3010	1.11356
388.3510	1.11586
388.4010	1.11402
388.4510	1.11728
388.5010	1.12143
388.5510	1.11856
388.6010	1.11926
388.6510	1.12867
388.7010	1.12430
388.7510	1.12642
388.8010	1.11828
388.8510	1.13372
388.9010	1.13671
388.9510	1.12690
389.0010	1.12105
389.0510	1.11688
389.1010	1.13139
389.1510	1.13330
389.2010	1.13667
389.2510	1.13017
389.3010	1.12070
389.3510	1.11706
389.4010	1.11195
389.4510	1.11136
389.5010	1.10905
389.5510	1.10891
389.6010	1.10551
389.6510	1.09587
389.7010	1.08366
389.7510	1.07838
389.8010	1.09106
389.8510	1.07652
389.9010	1.08088
389.9510	1.07468
390.0010	1.08517
390.0510	1.08743
390.1010	1.09244
390.1510	1.08751
390.2010	1.09178
390.2510	1.09842
390.3010	1.08846
390.3510	1.08507
390.4010	1.08410
390.4510	1.08486
390.5010	1.07628
390.5510	1.06571
390.6010	1.06012
390.6510	1.06223
390.7010	1.05522
390.7510	1.05875
390.8010	1.06712
390.8510	1.06684
390.9010	1.07484
390.9510	1.07132
391.0010	1.07676
391.0510	1.08462
391.1010	1.08177
391.1510	1.08013
391.2010	1.08306
391.2510	1.08118
391.3010	1.08536
391.3510	1.09258
391.4010	1.10500
391.4510	1.09778
391.5010	1.08916
391.5510	1.10798
391.6010	1.10263
391.6510	1.12893
391.7010	1.13597
391.7510	1.12915
391.8010	1.13987
391.8510	1.13630
391.9010	1.12369
391.9510	1.13094
392.0010	1.12608
392.0510	1.12262
392.1010	1.12947
392.1510	1.13199
392.2010	1.13743
392.2510	1.13973
392.3010	1.14438
392.3510	1.14772
392.4010	1.14456
392.4510	1.14577
392.5010	1.15148
392.5510	1.15345
392.6010	1.15791
392.6510	1.14196
392.7010	1.13468
392.7510	1.15079
392.8010	1.14876
392.8510	1.15342
392.9010	1.13927
392.9510	1.13123
393.0010	1.14230
393.0510	1.14024
393.1010	1.13298
393.1510	1.14229
393.2010	1.14696
393.2510	1.15158
393.3010	1.14381
393.3510	1.12983
393.4010	1.13908
393.4510	1.15137
393.5010	1.14777
393.5510	1.13627
393.6010	1.14000
393.6510	1.12432
393.7010	1.11716
393.7510	1.11354
393.8010	1.11231
393.8510	1.11198
393.9010	1.11047
393.9510	1.12208
394.0010	1.12687
394.0510	1.13652
394.1010	1.13970
394.1510	1.15713
394.2010	1.15989
394.2510	1.16158
394.3010	1.16693
394.3510	1.16817
394.4010	1.16557
394.4510	1.16160
394.5010	1.15135
394.5510	1.15225
394.6010	1.15644
394.6510	1.15663
394.7010	1.15610
394.7510	1.16728
394.8010	1.16726
394.8510	1.16260
394.9010	1.17068
394.9510	1.17019
395.0010	1.16016
395.0510	1.16594
395.1010	1.15701
395.1510	1.16391
395.2010	1.17035
395.2510	1.16483
395.3010	1.16547
395.3510	1.16135
395.4010	1.15948
395.4510	1.15741
395.5010	1.14656
395.5510	1.14417
395.6010	1.13926
395.6510	1.13042
395.7010	1.13303
395.7510	1.13296
395.8010	1.14206
395.8510	1.13160
395.9010	1.12581
395.9510	1.13153
396.0010	1.11910
396.0510	1.11284
396.1010	1.11315
396.1510	1.12680
396.2010	1.12939
396.2510	1.12001
396.3010	1.11072
396.3510	1.10084
396.4010	1.10526
396.4510	1.11371
396.5010	1.10362
396.5510	1.09180
396.6010	1.09360
396.6510	1.09307
396.7010	1.08827
396.7510	1.08857
396.8010	1.08700
396.8510	1.08949
396.9010	1.08778
396.9510	1.08424
397.0010	1.08816
397.0510	1.09213
397.1010	1.08932
397.1510	1.07923
397.2010	1.07064
397.2510	1.06482
397.3010	1.06815
397.3510	1.07317
397.4010	1.06854
397.4510	1.06637
397.5010	1.06770
397.5510	1.06706
397.6010	1.07460
397.6510	1.06957
397.7010	1.07033
397.7510	1.07630
397.8010	1.07383
397.8510	1.06776
397.9010	1.06531
397.9510	1.06347
398.0010	1.07235
398.0510	1.08181
398.1010	1.07705
398.1510	1.07684
398.2010	1.07866
398.2510	1.09341
398.3010	1.08394
398.3510	1.07355
398.4010	1.06037
398.4510	1.07222
398.5010	1.07986
398.5510	1.07616
398.6010	1.07303
398.6510	1.06933
398.7010	1.07178
398.7510	1.07138
398.8010	1.07383
398.8510	1.06120
398.9010	1.04486
398.9510	1.04624
399.0010	1.04609
399.0510	1.04813
399.1010	1.03714
399.1510	1.04597
399.2010	1.03789
399.2510	1.04731
399.3010	1.03955
399.3510	1.04998
399.4010	1.06165
399.4510	1.05519
399.5010	1.05776
399.5510	1.06394
399.6010	1.06568
399.6510	1.07245
399.7010	1.06967
399.7510	1.06652
399.8010	1.06714
399.8510	1.06452
399.9010	1.06995
399.9510	1.06915
400.0010	1.06744
400.0510	1.07647
400.1010	1.07148
400.1510	1.07894
400.2010	1.07657
400.2510	1.08149
400.3010	1.07445
400.3510	1.07042
400.4010	1.05893
400.4510	1.06861
400.5010	1.07353
400.5510	1.07279
400.6010	1.07699
400.6510	1.06920
400.7010	1.06281
400.7510	1.06508
400.8010	1.07268
400.8510	1.08185
400.9010	1.08443
400.9510	1.08178
401.0010	1.08734
401.0510	1.09161
401.1010	1.08857
401.1510	1.09504
401.2010	1.09168
401.2510	1.09162
401.3010	1.08608
401.3510	1.08878
401.4010	1.09148
401.4510	1.08023
401.5010	1.07631
401.5510	1.06805
401.6010	1.07040
401.6510	1.07203
401.7010	1.06796
401.7510	1.07400
401.8010	1.07821
401.8510	1.07550
401.9010	1.07772
401.9510	1.07101
402.0010	1.07186
402.0510	1.05801
402.1010	1.05952
402.1510	1.06759
402.2010	1.06655
402.2510	1.07484
402.3010	1.07995
402.3510	1.08363
402.4010	1.07827
402.4510	1.08001
402.5010	1.07715
402.5510	1.06922
402.6010	1.06655
402.6510	1.06640
402.7010	1.07335
402.7510	1.06234
402.8010	1.05721
402.8510	1.04892
402.9010	1.05008
402.9510	1.05797
403.0010	1.05561
403.0510	1.05986
403.1010	1.06734
403.1510	1.07306
403.2010	1.07253
403.2510	1.07866
403.3010	1.09107
403.3510	1.08417
403.4010	1.07381
403.4510	1.07175
403.5010	1.06752
403.5510	1.06576
403.6010	1.06224
403.6510	1.06661
403.7010	1.06836
403.7510	1.06078
403.8010	1.06815
403.8510	1.06850
403.9010	1.07294
403.9510	1.07035
404.0010	1.07654
404.0510	1.07146
404.1010	1.05912
404.1510	1.04693
404.2010	1.05814
404.2510	1.06864
404.3010	1.05947
404.3510	1.06796
404.4010	1.06762
404.4510	1.07794
404.5010	1.08242
404.5510	1.08213
404.6010	1.07702
404.6510	1.06813
404.7010	1.06732
404.7510	1.06800
404.8010	1.07476
404.8510	1.08212
404.9010	1.08284
404.9510	1.08482
405.0010	1.08869
405.0510	1.08371
405.1010	1.08798
405.1510	1.09236
405.2010	1.08849
405.2510	1.08350
405.3010	1.08682
405.3510	1.09799
405.4010	1.09347
405.4510	1.09296
405.5010	1.10108
405.5510	1.09641
405.6010	1.09335
405.6510	1.09077
405.7010	1.08186
405.7510	1.07884
405.8010	1.07627
405.8510	1.07752
405.9010	1.07708
405.9510	1.07722
406.0010	1.07726
406.0510	1.07607
406.1010	1.07600
406.1510	1.06975
406.2010	1.06065
406.2510	1.05605
406.3010	1.05367
406.3510	1.06191
406.4010	1.05895
406.4510	1.06101
406.5010	1.06067
406.5510	1.05313
406.6010	1.03951
406.6510	1.03431
406.7010	1.03232
406.7510	1.03328
406.8010	1.03522
406.8510	1.02824
406.9010	1.03177
406.9510	1.04882
407.0010	1.05569
407.0510	1.05177
407.1010	1.06184
407.1510	1.06902
407.2010	1.06917
407.2510	1.06123
407.3010	1.05624
407.3510	1.05756
407.4010	1.05411
407.4510	1.05357
407.5010	1.04888
407.5510	1.05045
407.6010	1.05533
407.6510	1.05953
407.7010	1.05688
407.7510	1.06414
407.8010	1.06588
407.8510	1.08110
407.9010	1.08361
407.9510	1.08162
408.0010	1.07803
408.0510	1.08803
408.1010	1.09774
408.1510	1.09352
408.2010	1.09455
408.2510	1.09433
408.3010	1.09933
408.3510	1.10440
408.4010	1.10070
408.4510	1.11373
408.5010	1.11625
408.5510	1.10334
408.6010	1.09752
408.6510	1.09411
408.7010	1.08035
408.7510	1.08537
408.8010	1.08638
408.8510	1.08944
408.9010	1.09735
408.9510	1.10263
409.0010	1.10072
409.0510	1.10378
409.1010	1.10961
409.1510	1.10078
409.2010	1.10009
409.2510	1.09697
409.3010	1.09224
409.3510	1.10407
409.4010	1.11573
409.4510	1.11699
409.5010	1.11506
409.5510	1.12464
409.6010	1.11851
409.6510	1.11000
409.7010	1.09506
409.7510	1.08277
409.8010	1.07682
409.8510	1.07698
409.9010	1.07342
409.9510	1.07506
410.0010	1.07179
410.0510	1.07282
410.1010	1.07872
410.1510	1.08885
410.2010	1.08042
410.2510	1.07027
410.3010	1.07579
410.3510	1.08616
410.4010	1.08484
410.4510	1.08426
410.5010	1.08741
410.5510	1.09655
410.6010	1.09427
410.6510	1.09071
410.7010	1.10189
410.7510	1.08906
410.8010	1.08806
410.8510	1.08296
410.9010	1.08365
410.9510	1.08704
411.0010	1.08734
411.0510	1.07980
411.1010	1.07185
411.1510	1.06509
411.2010	1.07136
411.2510	1.06983
411.3010	1.07181
411.3510	1.07504
411.4010	1.06514
411.4510	1.06724
411.5010	1.07185
411.5510	1.08125
411.6010	1.07741
411.6510	1.08687
411.7010	1.09213
411.7510	1.09424
411.8010	1.08558
411.8510	1.08491
411.9010	1.08682
411.9510	1.07622
412.0010	1.07196
412.0510	1.06806
412.1010	1.06544
412.1510	1.06131
412.2010	1.06826
412.2510	1.07142
412.3010	1.07862
412.3510	1.08994
412.4010	1.08999
412.4510	1.10044
412.5010	1.10301
412.5510	1.10803
412.6010	1.11094
412.6510	1.10834
412.7010	1.11353
412.7510	1.11486
412.8010	1.11268
412.8510	1.11354
412.9010	1.11263
412.9510	1.12186
413.0010	1.11161
413.0510	1.11034
413.1010	1.10144
413.1510	1.10455
413.2010	1.10494
413.2510	1.11460
413.3010	1.11439
413.3510	1.11670
413.4010	1.10868
413.4510	1.10771
413.5010	1.09712
413.5510	1.09545
413.6010	1.08081
413.6510	1.06985
413.7010	1.06405
413.7510	1.05512
413.8010	1.05999
413.8510	1.06106
413.9010	1.06402
413.9510	1.07568
414.0010	1.07091
414.0510	1.07195
414.1010	1.08060
414.1510	1.08271
414.2010	1.06806
414.2510	1.07177
414.3010	1.07433
414.3510	1.07098
414.4010	1.08809
414.4510	1.09113
414.5010	1.08904
414.5510	1.08499
414.6010	1.08548
414.6510	1.09179
414.7010	1.08752
414.7510	1.09359
414.8010	1.08636
414.8510	1.08554
414.9010	1.08116
414.9510	1.08294
415.0010	1.07931
415.0510	1.07185
415.1010	1.07625
415.1510	1.06899
415.2010	1.06841
415.2510	1.07314
415.3010	1.05979
415.3510	1.06961
415.4010	1.07185
415.4510	1.06304
415.5010	1.06062
415.5510	1.06859
415.6010	1.07054
415.6510	1.06941
415.7010	1.07952
415.7510	1.08126
415.8010	1.06438
415.8510	1.06707
415.9010	1.07434
415.9510	1.07426
416.0010	1.07462
416.0510	1.06603
416.1010	1.06215
416.1510	1.05976
416.2010	1.06699
416.2510	1.06392
416.3010	1.06430
416.3510	1.06348
416.4010	1.06352
416.4510	1.04704
416.5010	1.03790
416.5510	1.03622
416.6010	1.04597
416.6510	1.04761
416.7010	1.05214
416.7510	1.05091
416.8010	1.07219
416.8510	1.07852
416.9010	1.07718
416.9510	1.07903
417.0010	1.07365
417.0510	1.08333
417.1010	1.08675
417.1510	1.08943
417.2010	1.09337
417.2510	1.09479
417.3010	1.08889
417.3510	1.08169
417.4010	1.08161
417.4510	1.08007
417.5010	1.08126
417.5510	1.07562
417.6010	1.07462
417.6510	1.07339
417.7010	1.06790
417.7510	1.07577
417.8010	1.07750
417.8510	1.06772
417.9010	1.07682
417.9510	1.07378
418.0010	1.07281
418.0510	1.07476
418.1010	1.07744
418.1510	1.08747
418.2010	1.08405
418.2510	1.07335
418.3010	1.07531
418.3510	1.08003
418.4010	1.08920
418.4510	1.08551
418.5010	1.08951
418.5510	1.08284
418.6010	1.09196
418.6510	1.09123
418.7010	1.08258
418.7510	1.08491
418.8010	1.08905
418.8510	1.08945
418.9010	1.08615
418.9510	1.07766
419.0010	1.08204
419.0510	1.08531
419.1010	1.08912
419.1510	1.08686
419.2010	1.08174
419.2510	1.08113
419.3010	1.07002
419.3510	1.07145
419.4010	1.07021
419.4510	1.07470
419.5010	1.07690
419.5510	1.06884
419.6010	1.06083
419.6510	1.06429
419.7010	1.06716
419.7510	1.06442
419.8010	1.07089
419.8510	1.07165
419.9010	1.06500
419.9510	1.06229
420.0010	1.07635
420.0510	1.07849
420.1010	1.08421
420.1510	1.07419
420.2010	1.07693
420.2510	1.06110
420.3010	1.04790
420.3510	1.04416
420.4010	1.04424
420.4510	1.05065
420.5010	1.05426
420.5510	1.05788
420.6010	1.05749
420.6510	1.06110
420.7010	1.06006
420.7510	1.07046
420.8010	1.07987
420.8510	1.07683
420.9010	1.07599
420.9510	1.07253
421.0010	1.07989
421.0510	1.07468
421.1010	1.07607
421.1510	1.07399
421.2010	1.07531
421.2510	1.06966
421.3010	1.06708
421.3510	1.07729
421.4010	1.07467
421.4510	1.08085
421.5010	1.07911
421.5510	1.07665
421.6010	1.08157
421.6510	1.08040
421.7010	1.07804
421.7510	1.09080
421.8010	1.09142
421.8510	1.09139
421.9010	1.08651
421.9510	1.08810
422.0010	1.09336
422.0510	1.09855
422.1010	1.10236
422.1510	1.10036
422.2010	1.11082
422.2510	1.09981
422.3010	1.09274
422.3510	1.08478
422.4010	1.08978
422.4510	1.09184
422.5010	1.09830
422.5510	1.09255
422.6010	1.10700
422.6510	1.10879
422.7010	1.09855
422.7510	1.10007
422.8010	1.09800
422.8510	1.08742
422.9010	1.08293
422.9510	1.07893
423.0010	1.06413
423.0510	1.05263
423.1010	1.04709
423.1510	1.03994
423.2010	1.04104
423.2510	1.05461
423.3010	1.04849
423.3510	1.05322
423.4010	1.05901
423.4510	1.06819
423.5010	1.06242
423.5510	1.04797
423.6010	1.05440
423.6510	1.05257
423.7010	1.05836
423.7510	1.05460
423.8010	1.06525
423.8510	1.07390
423.9010	1.07871
423.9510	1.07497
424.0010	1.07341
424.0510	1.08005
424.1010	1.08607
424.1510	1.07800
424.2010	1.07220
424.2510	1.07299
424.3010	1.06018
424.3510	1.05170
424.4010	1.06144
424.4510	1.05741
424.5010	1.06923
424.5510	1.07827
424.6010	1.08387
424.6510	1.07299
424.7010	1.06571
424.7510	1.08313
424.8010	1.09733
424.8510	1.10487
424.9010	1.10975
424.9510	1.10520
425.0010	1.10922
425.0510	1.10361
425.1010	1.09874
425.1510	1.10330
425.2010	1.10676
425.2510	1.10407
425.3010	1.11009
425.3510	1.10218
425.4010	1.11105
425.4510	1.10773
425.5010	1.10577
425.5510	1.10559
425.6010	1.10084
425.6510	1.10151
425.7010	1.08739
425.7510	1.08045
425.8010	1.08130
425.8510	1.09604
425.9010	1.10291
425.9510	1.09460
426.0010	1.10318
426.0510	1.11286
426.1010	1.10295
426.1510	1.10464
426.2010	1.09813
426.2510	1.11083
426.3010	1.10506
426.3510	1.11278
426.4010	1.10465
426.4510	1.10683
426.5010	1.10265
426.5510	1.09708
426.6010	1.10606
426.6510	1.10071
426.7010	1.09770
426.7510	1.08272
426.8010	1.08400
426.8510	1.07855
426.9010	1.08572
426.9510	1.08050
427.0010	1.07876
427.0510	1.08294
427.1010	1.07675
427.1510	1.07147
427.2010	1.06637
427.2510	1.07532
427.3010	1.07668
427.3510	1.06884
427.4010	1.07214
427.4510	1.06981
427.5010	1.07345
427.5510	1.08364
427.6010	1.09599
427.6510	1.08545
427.7010	1.09301
427.7510	1.09438
427.8010	1.10665
427.8510	1.10359
427.9010	1.10045
427.9510	1.09732
428.0010	1.10439
428.0510	1.09772
428.1010	1.09172
428.1510	1.08223
428.2010	1.07621
428.2510	1.07117
428.3010	1.07641
428.3510	1.09037
428.4010	1.08689
428.4510	1.10265
428.5010	1.10942
428.5510	1.10341
428.6010	1.09786
428.6510	1.09734
428.7010	1.09588
428.7510	1.09491
428.8010	1.09453
428.8510	1.09283
428.9010	1.08728
428.9510	1.07980
429.0010	1.07987
429.0510	1.08495
429.1010	1.07571
429.1510	1.08084
429.2010	1.08153
429.2510	1.07208
429.3010	1.07496
429.3510	1.07102
429.4010	1.08168
429.4510	1.07763
429.5010	1.07358
429.5510	1.07168
429.6010	1.06717
429.6510	1.06525
429.7010	1.07352
429.7510	1.07271
429.8010	1.07542
429.8510	1.07556
429.9010	1.08340
429.9510	1.07623
430.0010	1.07739
430.0510	1.06703
430.1010	1.09395
430.1510	1.09986
430.2010	1.09797
430.2510	1.09527
430.3010	1.09176
430.3510	1.09626
430.4010	1.10702
430.4510	1.10544
430.5010	1.09829
430.5510	1.09937
430.6010	1.09080
430.6510	1.07738
430.7010	1.07317
430.7510	1.06808
430.8010	1.06701
430.8510	1.06647
430.9010	1.07420
430.9510	1.06382
431.0010	1.06957
431.0510	1.07415
431.1010	1.08743
431.1510	1.09398
431.2010	1.09384
431.2510	1.09313
431.3010	1.10049
431.3510	1.10084
431.4010	1.10352
431.4510	1.10126
431.5010	1.10842
431.5510	1.10666
431.6010	1.11635
431.6510	1.12211
431.7010	1.11824
431.7510	1.12524
431.8010	1.13113
431.8510	1.12779
431.9010	1.13272
431.9510	1.12400
432.0010	1.11513
432.0510	1.12158
432.1010	1.11928
432.1510	1.11784
432.2010	1.12806
432.2510	1.11636
432.3010	1.11105
432.3510	1.11307
432.4010	1.10096
432.4510	1.10350
432.5010	1.11806
432.5510	1.12999
432.6010	1.12688
432.6510	1.11670
432.7010	1.11406
432.7510	1.10687
432.8010	1.10137
432.8510	1.09749
432.9010	1.08462
432.9510	1.08308
433.0010	1.08907
433.0510	1.09833
433.1010	1.11221
433.1510	1.10807
433.2010	1.11105
433.2510	1.10394
433.3010	1.10656
433.3510	1.10423
433.4010	1.10252
433.4510	1.10376
433.5010	1.09949
433.5510	1.09243
433.6010	1.10102
433.6510	1.10162
433.7010	1.09881
433.7510	1.09337
433.8010	1.09018
433.8510	1.09590
433.9010	1.09918
433.9510	1.11597
434.0010	1.11699
434.0510	1.11567
434.1010	1.11349
434.1510	1.11084
434.2010	1.11591
434.2510	1.12408
434.3010	1.11963
434.3510	1.12879
434.4010	1.11641
434.4510	1.11404
434.5010	1.10927
434.5510	1.10639
434.6010	1.10036
434.6510	1.09294
434.7010	1.10238
434.7510	1.09428
434.8010	1.08830
434.8510	1.07059
434.9010	1.07595
434.9510	1.07477
435.0010	1.06587
435.0510	1.07514
435.1010	1.07729
435.1510	1.07263
435.2010	1.06378
435.2510	1.06680
435.3010	1.06337
435.3510	1.05959
435.4010	1.05782
435.4510	1.05805
435.5010	1.05327
435.5510	1.05860
435.6010	1.06376
435.6510	1.06612
435.7010	1.07751
435.7510	1.07725
435.8010	1.07846
435.8510	1.06961
435.9010	1.05937
435.9510	1.05111
436.0010	1.05944
436.0510	1.06531
436.1010	1.07634
436.1510	1.07021
436.2010	1.07491
436.2510	1.08664
436.3010	1.07284
436.3510	1.07596
436.4010	1.06938
436.4510	1.06807
436.5010	1.07326
436.5510	1.07200
436.6010	1.06375
436.6510	1.06635
436.7010	1.06690
436.7510	1.07387
436.8010	1.07064
436.8510	1.07208
436.9010	1.07978
436.9510	1.08852
437.0010	1.10103
437.0510	1.09641
437.1010	1.09278
437.1510	1.09786
437.2010	1.09458
437.2510	1.10239
437.3010	1.10592
437.3510	1.09391
437.4010	1.09535
437.4510	1.09488
437.5010	1.10432
437.5510	1.09921
437.6010	1.09110
437.6510	1.08571
437.7010	1.08026
437.7510	1.07515
437.8010	1.06444
437.8510	1.05514
437.9010	1.06266
437.9510	1.05390
438.0010	1.05836
438.0510	1.05458
438.1010	1.05465
438.1510	1.04812
438.2010	1.05119
438.2510	1.06577
438.3010	1.06928
438.3510	1.05377
438.4010	1.06208
438.4510	1.05243
438.5010	1.04923
438.5510	1.05152
438.6010	1.04388
438.6510	1.04568
438.7010	1.04395
438.7510	1.04260
438.8010	1.03334
438.8510	1.03516
438.9010	1.03515
438.9510	1.03670
439.0010	1.04433
439.0510	1.03965
439.1010	1.03875
439.1510	1.04616
439.2010	1.04251
439.2510	1.05331
439.3010	1.05496
439.3510	1.04999
439.4010	1.05487
439.4510	1.05110
439.5010	1.04566
439.5510	1.04677
439.6010	1.04527
439.6510	1.04707
439.7010	1.04528
439.7510	1.05202
439.8010	1.05274
439.8510	1.06388
439.9010	1.05955
439.9510	1.05581
440.0010	1.05412
440.0510	1.05406
440.1010	1.05410
440.1510	1.04678
440.2010	1.04558
440.2510	1.04196
440.3010	1.04620
440.3510	1.05216
440.4010	1.05085
440.4510	1.04579
440.5010	1.03789
440.5510	1.03445
440.6010	1.03637
440.6510	1.05093
440.7010	1.04573
440.7510	1.05089
440.8010	1.04933
440.8510	1.06284
440.9010	1.05573
440.9510	1.05196
441.0010	1.06360
441.0510	1.06165
441.1010	1.06486
441.1510	1.07201
441.2010	1.06799
441.2510	1.07228
441.3010	1.08563
441.3510	1.09526
441.4010	1.10244
441.4510	1.11316
441.5010	1.11496
441.5510	1.11879
441.6010	1.11333
441.6510	1.10223
441.7010	1.09873
441.7510	1.09840
441.8010	1.08484
441.8510	1.07887
441.9010	1.07451
441.9510	1.08015
442.0010	1.08560
442.0510	1.08110
442.1010	1.08623
442.1510	1.08625
442.2010	1.08908
442.2510	1.09243
442.3010	1.08975
442.3510	1.07996
442.4010	1.07848
442.4510	1.08494
442.5010	1.09508
442.5510	1.10486
442.6010	1.10139
442.6510	1.09875
442.7010	1.10642
442.7510	1.09303
442.8010	1.09211
442.8510	1.08337
442.9010	1.09280
442.9510	1.10115
443.0010	1.11712
443.0510	1.11852
443.1010	1.11335
443.1510	1.11040
443.2010	1.10701
443.2510	1.11251
443.3010	1.10431
443.3510	1.10174
443.4010	1.09770
443.4510	1.10133
443.5010	1.11397
443.5510	1.11744
443.6010	1.12202
443.6510	1.11838
443.7010	1.12085
443.7510	1.10866
443.8010	1.10279
443.8510	1.10433
443.9010	1.11309
443.9510	1.11518
444.0010	1.11586
444.0510	1.11603
444.1010	1.11683
444.1510	1.13447
444.2010	1.13873
444.2510	1.13558
444.3010	1.13350
444.3510	1.12779
444.4010	1.12425
444.4510	1.11862
444.5010	1.12227
444.5510	1.11372
444.6010	1.11168
444.6510	1.10300
444.7010	1.09803
444.7510	1.09795
444.8010	1.09617
444.8510	1.10129
444.9010	1.09423
444.9510	1.09676
445.0010	1.09781
445.0510	1.10191
445.1010	1.10282
445.1510	1.10831
445.2010	1.10375
445.2510	1.10483
445.3010	1.08703
445.3510	1.08692
445.4010	1.08425
445.4510	1.07963
445.5010	1.08616
445.5510	1.08809
445.6010	1.08708
445.6510	1.08283
445.7010	1.07933
445.7510	1.09207
445.8010	1.09014
445.8510	1.09602
445.9010	1.09304
