Epoch	Accuracy %
379.3010	67.86570
379.3510	68.01417
379.4010	67.76946
379.4510	67.87913
379.5010	67.90355
379.5510	67.90696
379.6010	67.92215
379.6510	68.05175
379.7010	68.59574
379.7510	68.85036
379.8010	68.95791
379.8510	68.78680
379.9010	68.94594
379.9510	68.92291
380.0010	68.98391
380.0510	69.00685
380.1010	68.96868
380.1510	69.39188
380.2010	69.29029
380.2510	69.35419
380.3010	69.37513
380.3510	69.37715
380.4010	69.67564
380.4510	69.86334
380.5010	70.01936
380.5510	70.11873
380.6010	70.17884
380.6510	70.06741
380.7010	69.68694
380.7510	69.65086
380.8010	69.52790
380.8510	69.65205
380.9010	69.46663
380.9510	69.34516
381.0010	69.17681
381.0510	69.31420
381.1010	69.29823
381.1510	69.10116
381.2010	69.00239
381.2510	68.65349
381.3010	68.50478
381.3510	68.20077
381.4010	68.21697
381.4510	68.09284
381.5010	67.86071
381.5510	67.96141
381.6010	68.19432
381.6510	68.52152
381.7010	68.73646
381.7510	68.76056
381.8010	68.88241
381.8510	68.83744
381.9010	68.95898
381.9510	69.07699
382.0010	69.11175
382.0510	69.09844
382.1010	68.99049
382.1510	68.76689
382.2010	68.58972
382.2510	68.64049
382.3010	68.73641
382.3510	68.76048
382.4010	68.59463
382.4510	68.18985
382.5010	68.05158
382.5510	68.25864
382.6010	68.26910
382.6510	68.25545
382.7010	68.05275
382.7510	68.20933
382.8010	68.49629
382.8510	68.76318
382.9010	68.66854
382.9510	68.90005
383.0010	68.96285
383.0510	68.97380
383.1010	69.30366
383.1510	69.14371
383.2010	69.27027
383.2510	69.13962
383.3010	68.99773
383.3510	68.86601
383.4010	68.76487
383.4510	68.69431
383.5010	68.36396
383.5510	68.27087
383.6010	68.51229
383.6510	68.38815
383.7010	68.46034
383.7510	68.37922
383.8010	68.37847
383.8510	68.41663
383.9010	68.38065
383.9510	68.29526
384.0010	68.40168
384.0510	68.45128
384.1010	68.44173
384.1510	68.52099
384.2010	68.58768
384.2510	68.67181
384.3010	68.70363
384.3510	68.63715
384.4010	68.66283
384.4510	68.80785
384.5010	68.70479
384.5510	68.58687
384.6010	68.64201
384.6510	68.80028
384.7010	68.64467
384.7510	68.50120
384.8010	68.53722
384.8510	68.71560
384.9010	68.81216
384.9510	68.35778
385.0010	68.24365
385.0510	68.02021
385.1010	68.25966
385.1510	68.10280
385.2010	68.18906
385.2510	68.28294
385.3010	68.25005
385.3510	68.13484
385.4010	68.25965
385.4510	68.10222
385.5010	67.94421
385.5510	68.07128
385.6010	67.89350
385.6510	68.00463
385.7010	67.75180
385.7510	67.69180
385.8010	67.87784
385.8510	67.95223
385.9010	68.03424
385.9510	68.24874
386.0010	68.13508
386.0510	68.16226
386.1010	68.21854
386.1510	68.55905
386.2010	68.60662
386.2510	68.67542
386.3010	68.50620
386.3510	68.61472
386.4010	68.55081
386.4510	68.61631
386.5010	68.77731
386.5510	68.81994
386.6010	68.75829
386.6510	68.89006
386.7010	69.05987
386.7510	69.01368
386.8010	69.19023
386.8510	69.17141
386.9010	69.11155
386.9510	69.30812
387.0010	69.44433
387.0510	69.72836
387.1010	69.64622
387.1510	69.55831
387.2010	69.44290
387.2510	69.10068
387.3010	69.00696
387.3510	68.86241
387.4010	69.18343
387.4510	69.15467
387.5010	69.40046
387.5510	69.07987
387.6010	68.99582
387.6510	69.24257
387.7010	69.01252
387.7510	68.94192
387.8010	69.04245
387.8510	68.89758
387.9010	69.09369
387.9510	69.04558
388.0010	68.92964
388.0510	69.08051
388.1010	69.27834
388.1510	68.99783
388.2010	68.66646
388.2510	68.79463
388.3010	68.78762
388.3510	68.76533
388.4010	68.79658
388.4510	68.66912
388.5010	68.60849
388.5510	68.62774
388.6010	68.54890
388.6510	68.44821
388.7010	68.57698
388.7510	68.61207
388.8010	68.72061
388.8510	68.52447
388.9010	68.47931
388.9510	68.70002
389.0010	68.79368
389.0510	68.89351
389.1010	68.77767
389.1510	68.56503
389.2010	68.50939
389.2510	68.59961
389.3010	68.70468
389.3510	68.71352
389.4010	68.96699
389.4510	68.85712
389.5010	68.78937
389.5510	68.79487
389.6010	68.90132
389.6510	69.02802
389.7010	69.22889
389.7510	69.40444
389.8010	69.12852
389.8510	69.47916
389.9010	69.48738
389.9510	69.60193
390.0010	69.45433
390.0510	69.39682
390.1010	69.43359
390.1510	69.51420
390.2010	69.41730
390.2510	69.24186
390.3010	69.41229
390.3510	69.48301
390.4010	69.39690
390.4510	69.21607
390.5010	69.42625
390.5510	69.66425
390.6010	69.80495
390.6510	69.80939
390.7010	69.90960
390.7510	69.83004
390.8010	69.75875
390.8510	69.69180
390.9010	69.58537
390.9510	69.63138
391.0010	69.52962
391.0510	69.26111
391.1010	69.23773
391.1510	69.17294
391.2010	69.15194
391.2510	69.08656
391.3010	69.19616
391.3510	69.10856
391.4010	68.97793
391.4510	69.15010
391.5010	69.43991
391.5510	68.93842
391.6010	69.03374
391.6510	69.03249
391.7010	68.86637
391.7510	68.91594
391.8010	68.64451
391.8510	68.67602
391.9010	68.94082
391.9510	68.66148
392.0010	68.69510
392.0510	68.71188
392.1010	68.47004
392.1510	68.39463
392.2010	68.24948
392.2510	68.30381
392.3010	68.19794
392.3510	68.22518
392.4010	68.20293
392.4510	68.24964
392.5010	68.14178
392.5510	68.14230
392.6010	68.10429
392.6510	68.44732
392.7010	68.51802
392.7510	68.14179
392.8010	68.18144
392.8510	68.08348
392.9010	68.37190
392.9510	68.53384
393.0010	68.44904
393.0510	68.47755
393.1010	68.67852
393.1510	68.43105
393.2010	68.31692
393.2510	68.30148
393.3010	68.33156
393.3510	68.64101
393.4010	68.56525
393.4510	68.41604
393.5010	68.48581
393.5510	68.68120
393.6010	68.56529
393.6510	68.80689
393.7010	69.00635
393.7510	69.10366
393.8010	69.01516
393.8510	68.98271
393.9010	69.03785
393.9510	68.80054
394.0010	68.73996
394.0510	68.47540
394.1010	68.55183
394.1510	68.18865
394.2010	68.14715
394.2510	68.05599
394.3010	67.87218
394.3510	67.90884
394.4010	68.05294
394.4510	68.18835
394.5010	68.24756
394.5510	68.12365
394.6010	68.04076
394.6510	67.93224
394.7010	67.92470
394.7510	67.75599
394.8010	67.48271
394.8510	67.56601
394.9010	67.44168
394.9510	67.34901
395.0010	67.57340
395.0510	67.44513
395.1010	67.54543
395.1510	67.35083
395.2010	67.24074
395.2510	67.41481
395.3010	67.36635
395.3510	67.60837
395.4010	67.67161
395.4510	67.62978
395.5010	67.98585
395.5510	68.03032
395.6010	68.10220
395.6510	68.18458
395.7010	68.20331
395.7510	68.12695
395.8010	67.90527
395.8510	68.07077
395.9010	68.17549
395.9510	67.99969
396.0010	68.25631
396.0510	68.47326
396.1010	68.43911
396.1510	68.19843
396.2010	68.13086
396.2510	68.22761
396.3010	68.41291
396.3510	68.69071
396.4010	68.79454
396.4510	68.45746
396.5010	68.74655
396.5510	68.88767
396.6010	68.99637
396.6510	68.97377
396.7010	69.23379
396.7510	69.22264
396.8010	69.17625
396.8510	69.10161
396.9010	69.13626
396.9510	69.19878
397.0010	69.12475
397.0510	68.93277
397.1010	69.02216
397.1510	69.33876
397.2010	69.43513
397.2510	69.48732
397.3010	69.34033
397.3510	69.35523
397.4010	69.46987
397.4510	69.49473
397.5010	69.32592
397.5510	69.39029
397.6010	69.38869
397.6510	69.46707
397.7010	69.39828
397.7510	69.21242
397.8010	69.24284
397.8510	69.34706
397.9010	69.52100
397.9510	69.61851
398.0010	69.43672
398.0510	69.36415
398.1010	69.50626
398.1510	69.49297
398.2010	69.55790
398.2510	69.34550
398.3010	69.49307
398.3510	69.66552
398.4010	69.90068
398.4510	69.62678
398.5010	69.38516
398.5510	69.46599
398.6010	69.50629
398.6510	69.56882
398.7010	69.51244
398.7510	69.42434
398.8010	69.36767
398.8510	69.61650
398.9010	70.02849
398.9510	70.15980
399.0010	70.18705
399.0510	70.03141
399.1010	70.18946
399.1510	70.05166
399.2010	70.19328
399.2510	70.14111
399.3010	70.26703
399.3510	70.29088
399.4010	69.94084
399.4510	70.08303
399.5010	70.05200
399.5510	69.89012
399.6010	69.90287
399.6510	69.73637
399.7010	69.76711
399.7510	69.82639
399.8010	69.82476
399.8510	69.77964
399.9010	69.62853
399.9510	69.59342
400.0010	69.59032
400.0510	69.43452
400.1010	69.59805
400.1510	69.35457
400.2010	69.48827
400.2510	69.43900
400.3010	69.59284
400.3510	69.72871
400.4010	69.97231
400.4510	69.72585
400.5010	69.56589
400.5510	69.64330
400.6010	69.73530
400.6510	69.88543
400.7010	69.93213
400.7510	69.84213
400.8010	69.73009
400.8510	69.50301
400.9010	69.45057
400.9510	69.53017
401.0010	69.35057
401.0510	69.33009
401.1010	69.35784
401.1510	69.18929
401.2010	69.23242
401.2510	69.22964
401.3010	69.32724
401.3510	69.20052
401.4010	69.21935
401.4510	69.47780
401.5010	69.57238
401.5510	69.77553
401.6010	69.80929
401.6510	69.75206
401.7010	69.80546
401.7510	69.66385
401.8010	69.65792
401.8510	69.62886
401.9010	69.69619
401.9510	69.79005
402.0010	69.76352
402.0510	70.15282
402.1010	70.19266
402.1510	70.01562
402.2010	70.02881
402.2510	69.79016
402.3010	69.68005
402.3510	69.67229
402.4010	69.79609
402.4510	69.63922
402.5010	69.57203
402.5510	69.74698
402.6010	69.79147
402.6510	69.78397
402.7010	69.58804
402.7510	69.74392
402.8010	69.83277
402.8510	69.97427
402.9010	69.97968
402.9510	69.73474
403.0010	69.85821
403.0510	69.80735
403.1010	69.73382
403.1510	69.68530
403.2010	69.66007
403.2510	69.52446
403.3010	69.29280
403.3510	69.55298
403.4010	69.83544
403.4510	70.01879
403.5010	70.06909
403.5510	69.99369
403.6010	70.13052
403.6510	70.03341
403.7010	69.92654
403.7510	70.09903
403.8010	69.91219
403.8510	69.93315
403.9010	69.85806
403.9510	69.95551
404.0010	69.82499
404.0510	69.86292
404.1010	70.02242
404.1510	70.21154
404.2010	70.13570
404.2510	69.75940
404.3010	69.93466
404.3510	69.71059
404.4010	69.78287
404.4510	69.68500
404.5010	69.60403
404.5510	69.57842
404.6010	69.64240
404.6510	69.85692
404.7010	69.72064
404.7510	69.64210
404.8010	69.61672
404.8510	69.49282
404.9010	69.44505
404.9510	69.29835
405.0010	69.08101
405.0510	69.20154
405.1010	69.14559
405.1510	69.01768
405.2010	69.27234
405.2510	69.51431
405.3010	69.39393
405.3510	69.17361
405.4010	69.27722
405.4510	69.28407
405.5010	69.09592
405.5510	69.21918
405.6010	69.37609
405.6510	69.54631
405.7010	69.58827
405.7510	69.55792
405.8010	69.59732
405.8510	69.49747
405.9010	69.56071
405.9510	69.53324
406.0010	69.62546
406.0510	69.60242
406.1010	69.58640
406.1510	69.73011
406.2010	69.96604
406.2510	70.16062
406.3010	70.15221
406.3510	69.94686
406.4010	69.87360
406.4510	69.76242
406.5010	69.88631
406.5510	69.99105
406.6010	70.35533
406.6510	70.47732
406.7010	70.46896
406.7510	70.53306
406.8010	70.47433
406.8510	70.59784
406.9010	70.62384
406.9510	70.17663
407.0010	70.05441
407.0510	70.17717
407.1010	70.02377
407.1510	69.84158
407.2010	69.90239
407.2510	69.98035
407.3010	70.14658
407.3510	70.09062
407.4010	70.07574
407.4510	70.11911
407.5010	70.25527
407.5510	70.16094
407.6010	70.03968
407.6510	69.91038
407.7010	69.86995
407.7510	69.79710
407.8010	69.73180
407.8510	69.49931
407.9010	69.40632
407.9510	69.21563
408.0010	69.22187
408.0510	69.04477
408.1010	68.83975
408.1510	68.89281
408.2010	68.88019
408.2510	68.94483
408.3010	68.83836
408.3510	68.71544
408.4010	68.87064
408.4510	68.80518
408.5010	68.94427
408.5510	69.16071
408.6010	69.35050
408.6510	69.42686
408.7010	69.67916
408.7510	69.60486
408.8010	69.52050
408.8510	69.47299
408.9010	69.58084
408.9510	69.42230
409.0010	69.44607
409.0510	69.29415
409.1010	69.19676
409.1510	69.29674
409.2010	69.16526
409.2510	69.20440
409.3010	69.21055
409.3510	68.91973
409.4010	68.68737
409.4510	68.77688
409.5010	68.73143
409.5510	68.33300
409.6010	68.34310
409.6510	68.56304
409.7010	69.01888
409.7510	69.19175
409.8010	69.24818
409.8510	69.19566
409.9010	69.13136
409.9510	69.03231
410.0010	69.18800
410.0510	69.05432
410.1010	68.90121
410.1510	68.74068
410.2010	68.87634
410.2510	69.22349
410.3010	69.16962
410.3510	68.91300
410.4010	68.87401
410.4510	68.90690
410.5010	68.76975
410.5510	68.85759
410.6010	68.96942
410.6510	69.03833
410.7010	68.92933
410.7510	69.14178
410.8010	69.31562
410.8510	69.51492
410.9010	69.36583
410.9510	69.28729
411.0010	69.24279
411.0510	69.47345
411.1010	69.53906
411.1510	69.67932
411.2010	69.49976
411.2510	69.51970
411.3010	69.52350
411.3510	69.28232
411.4010	69.44100
411.4510	69.37199
411.5010	69.31357
411.5510	69.12489
411.6010	69.18326
411.6510	68.93474
411.7010	68.90941
411.7510	68.79187
411.8010	69.06577
411.8510	69.11367
411.9010	68.93076
411.9510	69.17238
412.0010	69.21247
412.0510	69.32929
412.1010	69.26793
412.1510	69.40776
412.2010	69.22676
412.2510	69.23343
412.3010	69.12827
412.3510	68.89333
412.4010	69.00178
412.4510	68.86293
412.5010	68.85166
412.5510	68.74210
412.6010	68.66393
412.6510	68.79827
412.7010	68.60326
412.7510	68.54716
412.8010	68.60752
412.8510	68.55756
412.9010	68.64252
412.9510	68.44568
413.0010	68.72618
413.0510	68.79176
413.1010	69.06558
413.1510	68.97671
413.2010	69.03144
413.2510	69.03732
413.3010	68.92352
413.3510	68.88869
413.4010	68.99904
413.4510	68.97448
413.5010	69.07941
413.5510	69.06628
413.6010	69.32002
413.6510	69.67055
413.7010	69.93442
413.7510	70.04908
413.8010	69.84767
413.8510	69.70819
413.9010	69.50562
413.9510	69.16366
414.0010	69.20292
414.0510	69.32606
414.1010	69.03641
414.1510	69.04440
414.2010	69.31378
414.2510	69.56637
414.3010	69.44721
414.3510	69.59195
414.4010	69.45534
414.4510	69.36417
414.5010	69.36517
414.5510	69.60351
414.6010	69.64826
414.6510	69.41578
414.7010	69.51070
414.7510	69.44059
414.8010	69.71613
414.8510	69.61686
414.9010	69.69567
414.9510	69.68088
415.0010	69.83840
415.0510	69.98758
415.1010	69.81722
415.1510	69.84158
415.2010	69.69443
415.2510	69.51572
415.3010	69.84138
415.3510	69.58363
415.4010	69.55978
415.4510	69.68690
415.5010	69.74367
415.5510	69.74875
415.6010	69.63534
415.6510	69.70184
415.7010	69.49039
415.7510	69.45599
415.8010	69.84941
415.8510	69.67148
415.9010	69.56127
415.9510	69.61328
416.0010	69.49415
416.0510	69.62221
416.1010	69.75078
416.1510	69.76092
416.2010	69.55655
416.2510	69.60146
416.3010	69.65153
416.3510	69.59885
416.4010	69.55306
416.4510	69.84149
416.5010	70.02872
416.5510	69.98587
416.6010	69.70276
416.6510	69.60998
416.7010	69.53045
416.7510	69.55208
416.8010	69.63503
416.8510	69.48203
416.9010	69.45573
416.9510	69.41090
417.0010	69.53892
417.0510	69.25759
417.1010	69.10993
417.1510	69.09215
417.2010	68.99791
417.2510	68.93799
417.3010	69.07433
417.3510	69.25335
417.4010	69.19549
417.4510	69.15961
417.5010	69.19541
417.5510	69.28899
417.6010	69.29265
417.6510	69.35744
417.7010	69.50426
417.7510	69.41045
417.8010	69.20633
417.8510	69.37431
417.9010	69.15663
417.9510	69.28669
418.0010	69.36728
418.0510	69.37484
418.1010	69.15929
418.1510	69.00776
418.2010	68.95950
418.2510	69.19528
418.3010	69.22364
418.3510	69.20499
418.4010	69.10388
418.4510	69.15966
418.5010	69.07273
418.5510	69.12614
418.6010	68.91772
418.6510	68.98509
418.7010	69.13524
418.7510	68.95539
418.8010	68.82215
418.8510	68.80891
418.9010	68.83963
418.9510	68.86365
419.0010	68.85830
419.0510	68.70411
419.1010	68.67495
419.1510	68.67903
419.2010	68.88223
419.2510	68.88584
419.3010	69.14750
419.3510	69.04212
419.4010	69.28742
419.4510	69.23578
419.5010	69.24826
419.5510	69.37665
419.6010	69.54281
419.6510	69.43004
419.7010	69.41693
419.7510	69.46431
419.8010	69.28432
419.8510	69.14531
419.9010	69.41931
419.9510	69.44119
420.0010	69.53925
420.0510	69.39581
420.1010	69.23754
420.1510	69.35810
420.2010	69.19625
420.2510	69.55464
420.3010	69.93579
420.3510	70.00083
420.4010	69.95979
420.4510	69.77506
420.5010	69.66206
420.5510	69.63863
420.6010	69.67317
420.6510	69.60364
420.7010	69.60433
420.7510	69.53717
420.8010	69.26582
420.8510	69.44409
420.9010	69.50657
420.9510	69.55512
421.0010	69.49870
421.0510	69.52682
421.1010	69.40833
421.1510	69.28158
421.2010	69.24506
421.2510	69.43263
421.3010	69.46831
421.3510	69.54486
421.4010	69.54933
421.4510	69.30936
421.5010	69.34401
421.5510	69.36325
421.6010	69.28124
421.6510	69.33267
421.7010	69.41217
421.7510	69.13157
421.8010	69.12095
421.8510	69.15153
421.9010	69.14204
421.9510	69.10176
422.0010	69.03924
422.0510	68.92038
422.1010	68.72150
422.1510	68.67968
422.2010	68.42340
422.2510	68.63710
422.3010	68.78895
422.3510	68.94833
422.4010	68.84518
422.4510	68.75781
422.5010	68.66952
422.5510	68.77591
422.6010	68.41843
422.6510	68.38450
422.7010	68.64750
422.7510	68.59253
422.8010	68.64114
422.8510	68.78572
422.9010	68.88723
422.9510	68.93536
423.0010	69.29494
423.0510	69.54485
423.1010	69.65921
423.1510	69.86600
423.2010	69.87059
423.2510	69.83932
423.3010	69.89042
423.3510	69.88055
423.4010	69.76193
423.4510	69.65412
423.5010	69.84591
423.5510	70.13739
423.6010	70.05102
423.6510	70.05739
423.7010	69.90445
423.7510	70.02310
423.8010	69.86640
423.8510	69.58894
423.9010	69.59758
423.9510	69.59301
424.0010	69.65491
424.0510	69.46542
424.1010	69.47306
424.1510	69.60109
424.2010	69.72425
424.2510	69.69650
424.3010	70.01605
424.3510	70.37423
424.4010	70.10376
424.4510	70.14676
424.5010	69.88245
424.5510	69.57660
424.6010	69.29922
424.6510	69.60813
424.7010	69.76275
424.7510	69.75209
424.8010	69.48828
424.8510	69.16345
424.9010	69.10645
424.9510	69.25955
425.0010	69.22809
425.0510	69.27621
425.1010	69.32397
425.1510	69.25673
425.2010	69.21212
425.2510	69.21502
425.3010	69.25328
425.3510	69.41378
425.4010	69.21663
425.4510	69.22374
425.5010	69.30196
425.5510	69.20345
425.6010	69.23250
425.6510	69.21580
425.7010	69.51605
425.7510	69.61082
425.8010	69.62129
425.8510	69.43210
425.9010	69.26330
425.9510	69.39804
426.0010	69.22380
426.0510	68.89927
426.1010	69.07771
426.1510	69.07766
426.2010	69.16711
426.2510	68.81131
426.3010	68.88037
426.3510	68.68568
426.4010	68.79736
426.4510	68.70042
426.5010	68.83378
426.5510	68.86245
426.6010	68.70840
426.6510	68.81689
426.7010	69.01472
426.7510	69.37315
426.8010	69.24614
426.8510	69.18915
426.9010	68.94318
426.9510	69.06804
427.0010	69.05388
427.0510	69.11232
427.1010	69.22649
427.1510	69.38763
427.2010	69.53688
427.2510	69.35666
427.3010	69.16765
427.3510	69.31279
427.4010	69.23366
427.4510	69.37356
427.5010	69.30434
427.5510	69.11997
427.6010	68.90163
427.6510	69.05248
427.7010	68.93512
427.7510	68.86645
427.8010	68.83608
427.8510	68.81340
427.9010	68.87324
427.9510	69.00748
428.0010	68.80159
428.0510	68.89886
428.1010	68.96356
428.1510	69.20286
428.2010	69.36415
428.2510	69.48698
428.3010	69.42433
428.3510	69.05490
428.4010	69.01967
428.4510	68.96155
428.5010	68.85197
428.5510	68.89080
428.6010	69.07235
428.6510	69.10911
428.7010	69.03841
428.7510	68.94132
428.8010	68.90813
428.8510	68.88222
428.9010	68.92374
428.9510	69.00932
429.0010	69.05988
429.0510	68.97064
429.1010	69.11659
429.1510	69.00714
429.2010	69.01265
429.2510	69.20222
429.3010	69.14336
429.3510	69.18807
429.4010	68.96366
429.4510	69.01717
429.5010	69.03211
429.5510	69.06655
429.6010	69.10756
429.6510	69.11740
429.7010	69.10228
429.7510	69.13704
429.8010	69.08261
429.8510	69.10098
429.9010	68.84857
429.9510	69.08414
430.0010	69.05952
430.0510	69.34901
430.1010	69.23417
430.1510	69.05299
430.2010	69.05420
430.2510	69.07566
430.3010	69.14570
430.3510	68.98897
430.4010	68.99848
430.4510	68.96220
430.5010	69.13956
430.5510	69.10759
430.6010	69.35912
430.6510	69.57819
430.7010	69.69226
430.7510	69.75029
430.8010	69.69439
430.8510	69.62101
430.9010	69.44976
430.9510	69.64059
431.0010	69.53546
431.0510	69.40527
431.1010	69.19981
431.1510	68.97329
431.2010	68.86893
431.2510	68.91560
431.3010	68.71389
431.3510	68.80098
431.4010	68.56852
431.4510	68.74773
431.5010	68.74371
431.5510	68.82119
431.6010	68.65864
431.6510	68.44139
431.7010	68.42740
431.7510	68.26114
431.8010	68.39358
431.8510	68.49894
431.9010	68.46982
431.9510	68.65306
432.0010	68.84682
432.0510	68.73685
432.1010	68.73322
432.1510	68.75309
432.2010	68.52036
432.2510	68.71644
432.3010	68.88826
432.3510	68.83826
432.4010	69.04616
432.4510	69.03732
432.5010	68.69753
432.5510	68.35579
432.6010	68.43713
432.6510	68.61601
432.7010	68.66328
432.7510	68.74688
432.8010	68.84322
432.8510	68.87186
432.9010	69.18335
432.9510	69.23428
433.0010	69.11365
433.0510	68.96503
433.1010	68.74474
433.1510	68.90624
433.2010	68.78142
433.2510	68.81595
433.3010	68.81056
433.3510	68.77044
433.4010	68.83002
433.4510	68.72640
433.5010	68.85089
433.5510	69.05056
433.6010	68.89465
433.6510	68.95926
433.7010	69.00120
433.7510	69.14183
433.8010	69.24390
433.8510	69.26733
433.9010	69.20621
433.9510	68.86024
434.0010	68.81807
434.0510	68.70624
434.1010	68.83347
434.1510	69.01214
434.2010	68.85056
434.2510	68.73904
434.3010	68.80765
434.3510	68.57392
434.4010	68.76121
434.4510	68.82740
434.5010	68.84387
434.5510	68.93092
434.6010	68.95398
434.6510	69.14198
434.7010	69.00201
434.7510	69.21265
434.8010	69.43077
434.8510	69.73644
434.9010	69.61762
434.9510	69.50684
435.0010	69.60055
435.0510	69.45875
435.1010	69.38032
435.1510	69.42511
435.2010	69.57858
435.2510	69.54845
435.3010	69.56664
435.3510	69.75455
435.4010	69.76038
435.4510	69.76390
435.5010	69.88083
435.5510	69.86589
435.6010	69.78888
435.6510	69.67370
435.7010	69.50415
435.7510	69.39416
435.8010	69.46212
435.8510	69.68467
435.9010	69.86333
435.9510	70.00083
436.0010	69.92401
436.0510	69.72873
436.1010	69.64985
436.1510	69.70080
436.2010	69.59301
436.2510	69.30410
436.3010	69.55261
436.3510	69.48216
436.4010	69.58258
436.4510	69.62709
436.5010	69.48050
436.5510	69.63036
436.6010	69.76006
436.6510	69.74767
436.7010	69.70396
436.7510	69.63515
436.8010	69.70415
436.8510	69.71241
436.9010	69.41610
436.9510	69.15979
437.0010	68.89920
437.0510	69.04546
437.1010	69.07359
437.1510	69.00178
437.2010	69.03241
437.2510	68.90524
437.3010	68.78277
437.3510	68.99645
437.4010	68.88199
437.4510	68.89270
437.5010	68.71650
437.5510	68.75248
437.6010	68.96372
437.6510	69.06308
437.7010	69.05957
437.7510	69.23974
437.8010	69.41039
437.8510	69.54522
437.9010	69.50363
437.9510	69.62689
438.0010	69.44242
438.0510	69.53604
438.1010	69.68963
438.1510	69.81727
438.2010	69.82957
438.2510	69.53859
438.3010	69.55129
438.3510	69.87886
438.4010	69.64771
438.4510	69.87262
438.5010	69.96198
438.5510	69.85336
438.6010	69.98417
438.6510	70.02366
438.7010	70.10618
438.7510	69.98389
438.8010	70.12509
438.8510	70.05745
438.9010	70.04938
438.9510	69.99733
439.0010	69.94191
439.0510	70.05641
439.1010	70.17828
439.1510	70.02705
439.2010	70.14796
439.2510	69.94516
439.3010	69.92994
439.3510	70.04957
439.4010	69.97460
439.4510	70.05159
439.5010	70.16746
439.5510	70.13977
439.6010	70.27188
439.6510	70.15807
439.7010	70.16320
439.7510	69.92747
439.8010	69.99912
439.8510	69.80199
439.9010	69.77411
439.9510	69.89040
440.0010	69.91323
440.0510	69.83362
440.1010	69.85701
440.1510	69.95746
440.2010	69.96971
440.2510	70.05551
440.3010	69.85478
440.3510	69.72845
440.4010	69.69036
440.4510	69.90683
440.5010	70.19784
440.5510	70.29099
440.6010	70.28056
440.6510	69.90279
440.7010	70.06353
440.7510	69.87803
440.8010	69.85103
440.8510	69.56583
440.9010	69.67853
440.9510	69.70124
441.0010	69.40144
441.0510	69.46670
441.1010	69.50011
441.1510	69.31318
441.2010	69.39065
441.2510	69.30310
441.3010	69.25420
441.3510	69.02425
441.4010	68.85318
441.4510	68.71890
441.5010	68.70914
441.5510	68.58090
441.6010	68.79485
441.6510	68.98664
441.7010	69.01575
441.7510	69.03270
441.8010	69.30394
441.8510	69.42032
441.9010	69.46739
441.9510	69.22171
442.0010	69.12647
442.0510	69.31691
442.1010	69.14688
442.1510	69.11673
442.2010	69.06711
442.2510	69.12057
442.3010	69.16263
442.3510	69.32253
442.4010	69.36082
442.4510	68.99893
442.5010	68.75046
442.5510	68.56412
442.6010	68.76615
442.6510	68.75776
442.7010	68.60927
442.7510	68.92954
442.8010	68.86066
442.8510	69.09477
442.9010	69.08537
442.9510	68.91738
443.0010	68.82870
443.0510	68.76033
443.1010	68.75951
443.1510	68.75834
443.2010	68.83803
443.2510	68.55187
443.3010	68.75073
443.3510	68.91763
443.4010	69.05671
443.4510	68.95689
443.5010	68.90005
443.5510	68.83054
443.6010	68.76264
443.6510	68.75377
443.7010	68.73516
443.7510	69.00171
443.8010	69.05103
443.8510	69.01017
443.9010	68.84029
443.9510	68.79098
444.0010	68.81231
444.0510	68.80010
444.1010	68.73623
444.1510	68.40424
444.2010	68.40070
444.2510	68.26286
444.3010	68.20906
444.3510	68.25430
444.4010	68.21526
444.4510	68.31715
444.5010	68.37470
444.5510	68.59187
444.6010	68.48180
444.6510	68.72596
444.7010	68.95126
444.7510	68.97776
444.8010	68.95352
444.8510	68.84079
444.9010	68.85511
444.9510	68.85518
445.0010	68.95516
445.0510	68.91239
445.1010	68.93082
445.1510	68.81432
445.2010	68.83329
445.2510	68.81885
445.3010	69.19571
445.3510	69.14701
445.4010	69.14006
445.4510	69.20663
445.5010	69.04424
445.5510	69.03827
445.6010	69.13500
445.6510	69.15323
445.7010	69.18520
445.7510	68.87172
445.8010	68.89415
445.8510	68.96080
445.9010	69.17293
445.9510	69.15236
446.0010	69.21073
446.0510	69.12729
446.1010	69.17630
446.1510	68.85766
446.2010	69.09736
446.2510	69.04345
446.3010	69.33451
446.3510	69.55795
446.4010	69.67019
446.4510	69.64706
446.5010	69.51823
446.5510	69.37494
446.6010	69.46495
446.6510	69.55857
446.7010	69.69418
446.7510	69.54432
446.8010	69.54804
446.8510	69.61334
446.9010	69.46054
446.9510	69.67152
447.0010	69.55088
447.0510	69.43918
447.1010	69.15850
447.1510	69.49635
447.2010	69.57331
447.2510	69.49929
447.3010	69.42877
447.3510	69.21110
447.4010	69.35012
447.4510	69.21382
447.5010	69.26549
447.5510	69.18741
447.6010	68.97736
447.6510	69.07393
447.7010	68.86166
447.7510	68.76715
447.8010	68.61003
447.8510	68.47367
447.9010	68.27412
447.9510	68.51748
448.0010	68.29244
448.0510	68.64330
448.1010	68.59267
448.1510	68.78090
448.2010	68.67787
448.2510	68.72996
448.3010	68.59556
448.3510	68.69360
448.4010	68.80860
448.4510	68.86914
448.5010	68.96849
448.5510	68.71330
448.6010	68.78170
448.6510	68.96856
448.7010	69.02196
448.7510	68.97736
448.8010	69.01869
448.8510	69.13016
448.9010	69.22351
448.9510	69.20621
449.0010	69.22093
449.0510	69.01072
449.1010	69.10704
449.1510	69.15237
