Epoch	Total_loss
376.0010	2.57823
376.0510	2.57475
376.1010	2.57425
376.1510	2.55689
376.2010	2.55684
376.2510	2.57501
376.3010	2.58769
376.3510	2.59798
376.4010	2.60219
376.4510	2.60480
376.5010	2.60685
376.5510	2.62324
376.6010	2.62636
376.6510	2.63066
376.7010	2.63387
376.7510	2.63266
376.8010	2.62406
376.8510	2.63364
376.9010	2.64204
376.9510	2.64829
377.0010	2.65243
377.0510	2.64901
377.1010	2.63794
377.1510	2.64387
377.2010	2.64330
377.2510	2.64392
377.3010	2.64699
377.3510	2.63500
377.4010	2.62725
377.4510	2.62355
377.5010	2.61189
377.5510	2.61607
377.6010	2.61396
377.6510	2.60874
377.7010	2.60589
377.7510	2.60361
377.8010	2.61028
377.8510	2.59633
377.9010	2.60157
377.9510	2.60573
378.0010	2.61108
378.0510	2.60306
378.1010	2.59453
378.1510	2.59784
378.2010	2.59414
378.2510	2.60555
378.3010	2.58989
378.3510	2.58345
378.4010	2.58107
378.4510	2.58073
378.5010	2.56187
378.5510	2.56396
378.6010	2.57294
378.6510	2.56585
378.7010	2.56896
378.7510	2.56796
378.8010	2.56874
378.8510	2.56585
378.9010	2.56135
378.9510	2.56586
379.0010	2.55428
379.0510	2.57417
379.1010	2.57360
379.1510	2.57449
379.2010	2.58421
379.2510	2.59572
379.3010	2.58884
379.3510	2.57914
379.4010	2.58424
379.4510	2.57142
379.5010	2.57640
379.5510	2.57353
379.6010	2.58477
379.6510	2.57289
379.7010	2.55332
379.7510	2.54803
379.8010	2.54834
379.8510	2.55609
379.9010	2.54548
379.9510	2.54556
380.0010	2.54172
380.0510	2.54629
380.1010	2.55286
380.1510	2.53423
380.2010	2.53811
380.2510	2.53588
380.3010	2.53855
380.3510	2.53085
380.4010	2.52024
380.4510	2.51257
380.5010	2.49928
380.5510	2.49194
380.6010	2.49223
380.6510	2.50075
380.7010	2.51401
380.7510	2.51213
380.8010	2.51485
380.8510	2.51343
380.9010	2.52362
380.9510	2.52005
381.0010	2.52806
381.0510	2.53122
381.1010	2.52718
381.1510	2.53839
381.2010	2.54826
381.2510	2.55655
381.3010	2.56401
381.3510	2.58505
381.4010	2.58675
381.4510	2.59666
381.5010	2.61745
381.5510	2.60837
381.6010	2.60583
381.6510	2.57840
381.7010	2.56880
381.7510	2.57236
381.8010	2.56654
381.8510	2.56867
381.9010	2.57406
381.9510	2.56832
382.0010	2.56822
382.0510	2.56754
382.1010	2.57137
382.1510	2.58264
382.2010	2.59352
382.2510	2.58560
382.3010	2.57962
382.3510	2.57556
382.4010	2.57554
382.4510	2.58969
382.5010	2.60264
382.5510	2.59484
382.6010	2.58689
382.6510	2.58791
382.7010	2.59449
382.7510	2.58728
382.8010	2.57235
382.8510	2.55622
382.9010	2.56257
382.9510	2.54484
383.0010	2.53995
383.0510	2.54054
383.1010	2.52584
383.1510	2.54303
383.2010	2.54170
383.2510	2.54539
383.3010	2.54040
383.3510	2.54338
383.4010	2.55284
383.4510	2.55604
383.5010	2.57610
383.5510	2.57740
383.6010	2.57190
383.6510	2.57815
383.7010	2.57681
383.7510	2.58129
383.8010	2.57430
383.8510	2.57464
383.9010	2.57641
383.9510	2.57442
384.0010	2.57004
384.0510	2.57283
384.1010	2.56968
384.1510	2.57123
384.2010	2.56223
384.2510	2.56033
384.3010	2.55848
384.3510	2.56125
384.4010	2.54812
384.4510	2.54179
384.5010	2.55053
384.5510	2.56029
384.6010	2.56150
384.6510	2.56020
384.7010	2.56774
384.7510	2.57204
384.8010	2.56601
384.8510	2.54852
384.9010	2.54631
384.9510	2.56431
385.0010	2.56955
385.0510	2.57938
385.1010	2.56923
385.1510	2.58370
385.2010	2.57603
385.2510	2.57466
385.3010	2.57600
385.3510	2.58225
385.4010	2.57098
385.4510	2.57824
385.5010	2.58342
385.5510	2.57721
385.6010	2.58477
385.6510	2.58940
385.7010	2.60252
385.7510	2.61530
385.8010	2.61067
385.8510	2.61929
385.9010	2.61504
385.9510	2.60461
386.0010	2.61346
386.0510	2.60386
386.1010	2.59496
386.1510	2.57877
386.2010	2.57959
386.2510	2.58285
386.3010	2.58619
386.3510	2.57935
386.4010	2.57727
386.4510	2.58220
386.5010	2.57669
386.5510	2.57253
386.6010	2.57680
386.6510	2.58395
386.7010	2.57462
386.7510	2.57729
386.8010	2.56817
386.8510	2.58099
386.9010	2.57699
386.9510	2.56029
387.0010	2.54620
387.0510	2.53383
387.1010	2.53386
387.1510	2.52955
387.2010	2.53284
387.2510	2.55583
387.3010	2.55623
387.3510	2.56265
387.4010	2.54417
387.4510	2.54838
387.5010	2.53513
387.5510	2.55150
387.6010	2.56067
387.6510	2.55593
387.7010	2.56541
387.7510	2.56884
387.8010	2.55842
387.8510	2.56340
387.9010	2.55471
387.9510	2.54994
388.0010	2.56429
388.0510	2.55366
388.1010	2.53585
388.1510	2.54560
388.2010	2.55628
388.2510	2.55115
388.3010	2.54774
388.3510	2.54274
388.4010	2.54192
388.4510	2.55671
388.5010	2.56096
388.5510	2.55750
388.6010	2.56434
388.6510	2.56716
388.7010	2.55955
388.7510	2.55799
388.8010	2.55576
388.8510	2.55531
388.9010	2.55764
388.9510	2.54421
389.0010	2.53799
389.0510	2.54127
389.1010	2.55009
389.1510	2.55800
389.2010	2.55907
389.2510	2.55244
389.3010	2.55057
389.3510	2.54819
389.4010	2.53711
389.4510	2.54646
389.5010	2.54358
389.5510	2.54928
389.6010	2.54681
389.6510	2.53913
389.7010	2.53898
389.7510	2.52025
389.8010	2.53067
389.8510	2.50975
389.9010	2.51422
389.9510	2.52356
390.0010	2.53446
390.0510	2.53410
390.1010	2.52759
390.1510	2.52158
390.2010	2.51718
390.2510	2.52512
390.3010	2.50917
390.3510	2.50502
390.4010	2.52111
390.4510	2.52682
390.5010	2.51478
390.5510	2.50415
390.6010	2.49918
390.6510	2.49955
390.7010	2.49560
390.7510	2.50238
390.8010	2.49485
390.8510	2.49072
390.9010	2.50442
390.9510	2.50086
391.0010	2.51422
391.0510	2.52541
391.1010	2.53465
391.1510	2.53805
391.2010	2.53428
391.2510	2.53442
391.3010	2.52811
391.3510	2.53605
391.4010	2.55432
391.4510	2.53646
391.5010	2.52416
391.5510	2.55584
391.6010	2.55835
391.6510	2.56322
391.7010	2.56496
391.7510	2.56881
391.8010	2.57467
391.8510	2.57031
391.9010	2.54927
391.9510	2.57356
392.0010	2.56959
392.0510	2.57682
392.1010	2.59403
392.1510	2.59439
392.2010	2.59052
392.2510	2.58935
392.3010	2.59009
392.3510	2.58481
392.4010	2.58678
392.4510	2.57908
392.5010	2.57254
392.5510	2.57250
392.6010	2.57478
392.6510	2.55991
392.7010	2.56113
392.7510	2.57121
392.8010	2.57004
392.8510	2.58131
392.9010	2.56119
392.9510	2.55167
393.0010	2.55408
393.0510	2.55598
393.1010	2.54873
393.1510	2.55817
393.2010	2.56342
393.2510	2.56643
393.3010	2.56416
393.3510	2.54585
393.4010	2.55230
393.4510	2.57113
393.5010	2.56946
393.5510	2.56271
393.6010	2.56500
393.6510	2.55970
393.7010	2.54669
393.7510	2.53740
393.8010	2.54094
393.8510	2.54079
393.9010	2.53515
393.9510	2.54842
394.0010	2.55464
394.0510	2.56385
394.1010	2.56286
394.1510	2.58233
394.2010	2.57881
394.2510	2.58067
394.3010	2.58776
394.3510	2.58392
394.4010	2.58073
394.4510	2.57420
394.5010	2.57248
394.5510	2.57072
394.6010	2.57878
394.6510	2.58214
394.7010	2.58424
394.7510	2.59443
394.8010	2.60801
394.8510	2.59516
394.9010	2.61278
394.9510	2.62347
395.0010	2.61722
395.0510	2.62302
395.1010	2.62102
395.1510	2.63022
395.2010	2.63733
395.2510	2.62546
395.3010	2.62292
395.3510	2.61006
395.4010	2.60880
395.4510	2.60741
395.5010	2.58389
395.5510	2.59586
395.6010	2.58490
395.6510	2.57844
395.7010	2.57577
395.7510	2.58036
395.8010	2.59110
395.8510	2.58135
395.9010	2.56902
395.9510	2.58413
396.0010	2.57359
396.0510	2.55937
396.1010	2.55935
396.1510	2.56932
396.2010	2.57397
396.2510	2.57254
396.3010	2.55717
396.3510	2.54301
396.4010	2.53435
396.4510	2.55270
396.5010	2.53726
396.5510	2.53427
396.6010	2.52879
396.6510	2.53216
396.7010	2.51892
396.7510	2.52284
396.8010	2.53006
396.8510	2.53561
396.9010	2.52901
396.9510	2.53330
397.0010	2.52675
397.0510	2.53662
397.1010	2.53091
397.1510	2.51218
397.2010	2.51610
397.2510	2.51354
397.3010	2.52322
397.3510	2.52058
397.4010	2.51843
397.4510	2.51988
397.5010	2.53036
397.5510	2.53359
397.6010	2.53884
397.6510	2.53706
397.7010	2.53166
397.7510	2.53508
397.8010	2.52407
397.8510	2.52660
397.9010	2.51992
397.9510	2.51810
398.0010	2.52951
398.0510	2.54109
398.1010	2.54142
398.1510	2.54194
398.2010	2.53633
398.2510	2.54887
398.3010	2.54157
398.3510	2.53079
398.4010	2.52098
398.4510	2.53847
398.5010	2.54846
398.5510	2.54129
398.6010	2.53720
398.6510	2.53930
398.7010	2.53753
398.7510	2.53698
398.8010	2.53679
398.8510	2.52223
398.9010	2.49782
398.9510	2.48996
399.0010	2.48225
399.0510	2.49245
399.1010	2.48980
399.1510	2.49410
399.2010	2.49198
399.2510	2.49932
399.3010	2.50158
399.3510	2.49863
399.4010	2.51020
399.4510	2.49655
399.5010	2.49365
399.5510	2.49798
399.6010	2.50507
399.6510	2.51620
399.7010	2.51157
399.7510	2.51796
399.8010	2.52225
399.8510	2.52520
399.9010	2.53407
399.9510	2.54293
400.0010	2.55111
400.0510	2.55986
400.1010	2.55053
400.1510	2.55775
400.2010	2.54791
400.2510	2.55096
400.3010	2.54267
400.3510	2.54304
400.4010	2.53763
400.4510	2.54978
400.5010	2.55492
400.5510	2.54861
400.6010	2.53904
400.6510	2.52975
400.7010	2.52843
400.7510	2.53830
400.8010	2.54323
400.8510	2.55488
400.9010	2.54839
400.9510	2.53991
401.0010	2.54674
401.0510	2.54823
401.1010	2.54226
401.1510	2.54202
401.2010	2.53745
401.2510	2.53539
401.3010	2.52667
401.3510	2.52491
401.4010	2.52402
401.4510	2.51877
401.5010	2.51335
401.5510	2.49826
401.6010	2.49183
401.6510	2.48943
401.7010	2.48137
401.7510	2.48949
401.8010	2.49105
401.8510	2.48916
401.9010	2.48575
401.9510	2.47311
402.0010	2.48399
402.0510	2.45701
402.1010	2.45270
402.1510	2.45417
402.2010	2.46012
402.2510	2.47338
402.3010	2.47262
402.3510	2.47242
402.4010	2.46810
402.4510	2.47746
402.5010	2.47727
402.5510	2.46343
402.6010	2.46242
402.6510	2.45875
402.7010	2.47041
402.7510	2.45886
402.8010	2.45470
402.8510	2.44164
402.9010	2.43985
402.9510	2.44849
403.0010	2.43696
403.0510	2.43829
403.1010	2.43655
403.1510	2.44188
403.2010	2.44118
403.2510	2.45321
403.3010	2.46573
403.3510	2.44976
403.4010	2.42966
403.4510	2.42133
403.5010	2.42083
403.5510	2.43414
403.6010	2.43489
403.6510	2.43864
403.7010	2.44133
403.7510	2.42902
403.8010	2.44322
403.8510	2.44063
403.9010	2.44151
403.9510	2.43302
404.0010	2.43485
404.0510	2.43244
404.1010	2.42350
404.1510	2.40931
404.2010	2.42451
404.2510	2.44847
404.3010	2.43283
404.3510	2.43499
404.4010	2.43544
404.4510	2.43873
404.5010	2.44213
404.5510	2.44583
404.6010	2.43838
404.6510	2.43490
404.7010	2.43466
404.7510	2.43512
404.8010	2.44467
404.8510	2.45763
404.9010	2.45568
404.9510	2.46926
405.0010	2.47968
405.0510	2.47212
405.1010	2.46936
405.1510	2.47637
405.2010	2.45519
405.2510	2.44636
405.3010	2.45420
405.3510	2.46886
405.4010	2.46391
405.4510	2.46445
405.5010	2.47106
405.5510	2.45101
405.6010	2.44328
405.6510	2.43398
405.7010	2.43605
405.7510	2.43952
405.8010	2.43046
405.8510	2.44156
405.9010	2.44341
405.9510	2.45149
406.0010	2.44980
406.0510	2.44291
406.1010	2.44674
406.1510	2.44079
406.2010	2.42983
406.2510	2.41369
406.3010	2.41742
406.3510	2.42736
406.4010	2.42493
406.4510	2.42480
406.5010	2.42016
406.5510	2.41663
406.6010	2.39822
406.6510	2.39536
406.7010	2.39730
406.7510	2.38982
406.8010	2.38657
406.8510	2.38367
406.9010	2.38170
406.9510	2.40471
407.0010	2.40925
407.0510	2.40077
407.1010	2.40925
407.1510	2.41718
407.2010	2.41273
407.2510	2.40643
407.3010	2.39314
407.3510	2.39062
407.4010	2.39703
407.4510	2.39555
407.5010	2.39304
407.5510	2.39850
407.6010	2.40109
407.6510	2.40476
407.7010	2.40789
407.7510	2.41158
407.8010	2.41054
407.8510	2.42739
407.9010	2.43952
407.9510	2.45308
408.0010	2.45194
408.0510	2.46166
408.1010	2.47074
408.1510	2.46272
408.2010	2.46943
408.2510	2.46389
408.3010	2.47035
408.3510	2.47171
408.4010	2.46236
408.4510	2.47119
408.5010	2.46874
408.5510	2.45907
408.6010	2.45011
408.6510	2.45152
408.7010	2.43129
408.7510	2.43532
408.8010	2.44057
408.8510	2.44366
408.9010	2.43378
408.9510	2.43288
409.0010	2.43655
409.0510	2.44425
409.1010	2.45140
409.1510	2.45052
409.2010	2.44880
409.2510	2.44864
409.3010	2.45116
409.3510	2.46145
409.4010	2.47218
409.4510	2.47121
409.5010	2.47293
409.5510	2.48999
409.6010	2.49168
409.6510	2.47765
409.7010	2.45610
409.7510	2.45394
409.8010	2.45841
409.8510	2.45784
409.9010	2.46004
409.9510	2.46598
410.0010	2.45775
410.0510	2.47315
410.1010	2.47697
410.1510	2.48488
410.2010	2.47692
410.2510	2.46277
410.3010	2.46651
410.3510	2.48029
410.4010	2.48613
410.4510	2.48716
410.5010	2.49407
410.5510	2.49090
410.6010	2.48246
410.6510	2.47333
410.7010	2.46950
410.7510	2.45825
410.8010	2.44967
410.8510	2.43865
410.9010	2.44453
410.9510	2.44576
411.0010	2.44319
411.0510	2.43654
411.1010	2.43775
411.1510	2.43673
411.2010	2.44142
411.2510	2.43322
411.3010	2.43898
411.3510	2.44992
411.4010	2.44286
411.4510	2.44934
411.5010	2.44182
411.5510	2.44980
411.6010	2.45159
411.6510	2.47048
411.7010	2.47282
411.7510	2.47557
411.8010	2.46137
411.8510	2.46476
411.9010	2.48316
411.9510	2.47004
412.0010	2.46484
412.0510	2.45749
412.1010	2.46069
412.1510	2.45439
412.2010	2.45799
412.2510	2.45749
412.3010	2.46677
412.3510	2.47426
412.4010	2.47096
412.4510	2.47919
412.5010	2.48455
412.5510	2.49038
412.6010	2.49443
412.6510	2.49299
412.7010	2.50357
412.7510	2.50113
412.8010	2.49976
412.8510	2.50301
412.9010	2.49470
412.9510	2.49796
413.0010	2.48115
413.0510	2.47875
413.1010	2.45866
413.1510	2.46326
413.2010	2.45535
413.2510	2.45644
413.3010	2.46941
413.3510	2.47369
413.4010	2.46746
413.4510	2.46890
413.5010	2.46580
413.5510	2.46119
413.6010	2.44837
413.6510	2.42803
413.7010	2.41958
413.7510	2.41620
413.8010	2.42729
413.8510	2.42781
413.9010	2.43948
413.9510	2.45902
414.0010	2.44199
414.0510	2.44247
414.1010	2.46141
414.1510	2.46295
414.2010	2.45172
414.2510	2.44354
414.3010	2.45497
414.3510	2.44946
414.4010	2.45771
414.4510	2.46004
414.5010	2.45986
414.5510	2.45535
414.6010	2.44898
414.6510	2.46213
414.7010	2.46027
414.7510	2.46505
414.8010	2.44914
414.8510	2.45964
414.9010	2.45168
414.9510	2.45104
415.0010	2.44546
415.0510	2.44241
415.1010	2.45105
415.1510	2.45967
415.2010	2.46745
415.2510	2.46603
415.3010	2.44795
415.3510	2.45679
415.4010	2.46096
415.4510	2.45076
415.5010	2.44450
415.5510	2.44156
415.6010	2.44818
415.6510	2.44558
415.7010	2.45792
415.7510	2.45839
415.8010	2.43377
415.8510	2.43955
415.9010	2.44285
415.9510	2.43612
416.0010	2.44386
416.0510	2.44481
416.1010	2.43575
416.1510	2.43765
416.2010	2.44483
416.2510	2.43461
416.3010	2.43098
416.3510	2.44413
416.4010	2.44193
416.4510	2.43348
416.5010	2.41743
416.5510	2.42180
416.6010	2.43766
416.6510	2.44002
416.7010	2.44978
416.7510	2.45206
416.8010	2.45129
416.8510	2.45216
416.9010	2.45076
416.9510	2.44984
417.0010	2.43437
417.0510	2.44975
417.1010	2.45767
417.1510	2.46830
417.2010	2.47192
417.2510	2.47362
417.3010	2.46039
417.3510	2.45521
417.4010	2.45009
417.4510	2.45225
417.5010	2.45015
417.5510	2.44871
417.6010	2.44671
417.6510	2.44646
417.7010	2.43472
417.7510	2.43423
417.8010	2.44588
417.8510	2.43433
417.9010	2.44884
417.9510	2.44176
418.0010	2.44211
418.0510	2.44088
418.1010	2.45471
418.1510	2.45781
418.2010	2.45874
418.2510	2.45183
418.3010	2.44637
418.3510	2.45000
418.4010	2.44772
418.4510	2.43979
418.5010	2.44507
418.5510	2.43823
418.6010	2.45473
418.6510	2.45243
418.7010	2.44447
418.7510	2.45392
418.8010	2.46578
418.8510	2.46568
418.9010	2.46370
418.9510	2.46698
419.0010	2.46969
419.0510	2.47751
419.1010	2.46840
419.1510	2.47553
419.2010	2.46416
419.2510	2.45959
419.3010	2.44917
419.3510	2.44915
419.4010	2.43856
419.4510	2.44125
419.5010	2.44428
419.5510	2.44118
419.6010	2.43137
419.6510	2.43107
419.7010	2.43803
419.7510	2.43194
419.8010	2.44065
419.8510	2.44809
419.9010	2.43615
419.9510	2.43618
420.0010	2.43713
420.0510	2.44994
420.1010	2.46369
420.1510	2.46559
420.2010	2.47443
420.2510	2.44967
420.3010	2.42516
420.3510	2.42208
420.4010	2.41730
420.4510	2.42913
420.5010	2.43101
420.5510	2.43756
420.6010	2.43263
420.6510	2.42953
420.7010	2.43502
420.7510	2.43892
420.8010	2.44734
420.8510	2.44534
420.9010	2.43376
420.9510	2.42944
421.0010	2.43264
421.0510	2.42888
421.1010	2.43522
421.1510	2.44152
421.2010	2.44853
421.2510	2.43795
421.3010	2.42871
421.3510	2.42828
421.4010	2.42656
421.4510	2.43898
421.5010	2.43539
421.5510	2.43808
421.6010	2.43945
421.6510	2.43285
421.7010	2.42676
421.7510	2.44039
421.8010	2.44171
421.8510	2.44102
421.9010	2.44189
421.9510	2.44878
422.0010	2.45154
422.0510	2.45380
422.1010	2.45928
422.1510	2.46056
422.2010	2.47092
422.2510	2.46449
422.3010	2.45454
422.3510	2.45129
422.4010	2.45553
422.4510	2.45969
422.5010	2.46396
422.5510	2.46042
422.6010	2.47660
422.6510	2.47736
422.7010	2.46200
422.7510	2.46902
422.8010	2.46137
422.8510	2.45642
422.9010	2.45520
422.9510	2.45288
423.0010	2.43014
423.0510	2.41986
423.1010	2.41047
423.1510	2.39364
423.2010	2.39318
423.2510	2.40297
423.3010	2.40182
423.3510	2.39729
423.4010	2.40267
423.4510	2.40501
423.5010	2.39876
423.5510	2.38701
423.6010	2.39351
423.6510	2.39262
423.7010	2.39894
423.7510	2.39244
423.8010	2.40189
423.8510	2.41932
423.9010	2.41680
423.9510	2.42322
424.0010	2.42318
424.0510	2.43545
424.1010	2.43764
424.1510	2.43091
424.2010	2.42222
424.2510	2.41787
424.3010	2.39875
424.3510	2.38438
424.4010	2.39792
424.4510	2.39279
424.5010	2.40687
424.5510	2.42086
424.6010	2.43626
424.6510	2.41779
424.7010	2.41400
424.7510	2.41808
424.8010	2.43346
424.8510	2.44907
424.9010	2.44752
424.9510	2.43690
425.0010	2.43441
425.0510	2.43261
425.1010	2.43355
425.1510	2.43796
425.2010	2.44212
425.2510	2.44403
425.3010	2.44295
425.3510	2.42612
425.4010	2.43740
425.4510	2.43882
425.5010	2.43281
425.5510	2.43553
425.6010	2.44001
425.6510	2.43996
425.7010	2.42395
425.7510	2.41204
425.8010	2.41901
425.8510	2.42924
425.9010	2.44271
425.9510	2.44405
426.0010	2.45491
426.0510	2.47411
426.1010	2.46720
426.1510	2.47297
426.2010	2.46974
426.2510	2.49278
426.3010	2.48592
426.3510	2.49586
426.4010	2.49345
426.4510	2.49083
426.5010	2.48709
426.5510	2.48534
426.6010	2.48882
426.6510	2.47788
426.7010	2.47016
426.7510	2.44663
426.8010	2.45112
426.8510	2.46061
426.9010	2.47777
426.9510	2.46537
427.0010	2.46181
427.0510	2.45422
427.1010	2.45193
427.1510	2.44175
427.2010	2.43352
427.2510	2.44604
427.3010	2.45348
427.3510	2.44267
427.4010	2.44877
427.4510	2.44211
427.5010	2.44567
427.5510	2.45485
427.6010	2.46189
427.6510	2.45945
427.7010	2.45364
427.7510	2.45917
427.8010	2.46163
427.8510	2.45914
427.9010	2.45396
427.9510	2.44798
428.0010	2.45421
428.0510	2.45829
428.1010	2.44842
428.1510	2.44016
428.2010	2.43185
428.2510	2.42322
428.3010	2.42665
428.3510	2.44433
428.4010	2.44302
428.4510	2.44666
428.5010	2.45697
428.5510	2.46242
428.6010	2.45462
428.6510	2.44878
428.7010	2.44991
428.7510	2.45511
428.8010	2.45454
428.8510	2.46388
428.9010	2.45684
428.9510	2.44956
429.0010	2.44517
429.0510	2.43859
429.1010	2.43674
429.1510	2.44735
429.2010	2.44496
429.2510	2.43930
429.3010	2.44191
429.3510	2.43763
429.4010	2.44819
429.4510	2.44702
429.5010	2.44824
429.5510	2.44494
429.6010	2.43815
429.6510	2.43303
429.7010	2.43312
429.7510	2.42797
429.8010	2.43831
429.8510	2.43683
429.9010	2.45568
429.9510	2.44803
430.0010	2.44572
430.0510	2.43116
430.1010	2.43213
430.1510	2.44372
430.2010	2.45794
430.2510	2.45630
430.3010	2.45270
430.3510	2.46228
430.4010	2.47014
430.4510	2.46870
430.5010	2.45697
430.5510	2.45687
430.6010	2.44755
430.6510	2.44091
430.7010	2.43540
430.7510	2.42946
430.8010	2.43452
430.8510	2.43965
430.9010	2.44691
430.9510	2.43950
431.0010	2.44682
431.0510	2.44432
431.1010	2.45634
431.1510	2.46477
431.2010	2.46705
431.2510	2.46665
431.3010	2.47806
431.3510	2.47158
431.4010	2.47638
431.4510	2.46677
431.5010	2.46937
431.5510	2.46661
431.6010	2.47450
431.6510	2.48470
431.7010	2.48655
431.7510	2.49486
431.8010	2.49241
431.8510	2.48280
431.9010	2.48301
431.9510	2.47419
432.0010	2.47219
432.0510	2.48062
432.1010	2.47948
432.1510	2.47392
432.2010	2.48527
432.2510	2.47992
432.3010	2.47452
432.3510	2.47601
432.4010	2.46465
432.4510	2.46799
432.5010	2.48204
432.5510	2.49649
432.6010	2.48434
432.6510	2.47768
432.7010	2.47292
432.7510	2.48057
432.8010	2.47315
432.8510	2.47016
432.9010	2.45304
432.9510	2.44806
433.0010	2.45513
433.0510	2.46225
433.1010	2.46858
433.1510	2.46535
433.2010	2.47180
433.2510	2.46790
433.3010	2.46157
433.3510	2.46236
433.4010	2.45704
433.4510	2.46196
433.5010	2.45442
433.5510	2.44415
433.6010	2.44955
433.6510	2.44493
433.7010	2.44839
433.7510	2.44300
433.8010	2.43501
433.8510	2.43986
433.9010	2.44877
433.9510	2.46784
434.0010	2.47161
434.0510	2.46986
434.1010	2.45654
434.1510	2.44606
434.2010	2.45636
434.2510	2.45573
434.3010	2.45685
434.3510	2.47596
434.4010	2.47121
434.4510	2.46442
434.5010	2.46279
434.5510	2.45739
434.6010	2.45973
434.6510	2.44987
434.7010	2.46001
434.7510	2.44431
434.8010	2.43417
434.8510	2.41518
434.9010	2.42160
434.9510	2.42949
435.0010	2.43312
435.0510	2.43693
435.1010	2.43614
435.1510	2.43571
435.2010	2.43450
435.2510	2.43119
435.3010	2.42977
435.3510	2.41526
435.4010	2.41504
435.4510	2.40729
435.5010	2.39740
435.5510	2.40535
435.6010	2.41276
435.6510	2.42132
435.7010	2.43403
435.7510	2.43263
435.8010	2.43286
435.8510	2.42585
435.9010	2.41368
435.9510	2.40616
436.0010	2.41871
436.0510	2.43353
436.1010	2.44300
436.1510	2.43894
436.2010	2.44152
436.2510	2.45314
436.3010	2.43579
436.3510	2.43691
436.4010	2.43757
436.4510	2.43031
436.5010	2.43499
436.5510	2.42086
436.6010	2.41797
436.6510	2.41538
436.7010	2.41399
436.7510	2.41543
436.8010	2.40858
436.8510	2.40746
436.9010	2.42585
436.9510	2.44045
437.0010	2.44717
437.0510	2.43911
437.1010	2.43691
437.1510	2.44355
437.2010	2.44083
437.2510	2.44526
437.3010	2.45420
437.3510	2.44272
437.4010	2.44863
437.4510	2.45693
437.5010	2.46099
437.5510	2.46090
437.6010	2.44733
437.6510	2.43819
437.7010	2.43496
437.7510	2.42328
437.8010	2.41657
437.8510	2.41274
437.9010	2.41583
437.9510	2.40908
438.0010	2.42095
438.0510	2.41383
438.1010	2.40424
438.1510	2.40613
438.2010	2.40304
438.2510	2.41788
438.3010	2.41505
438.3510	2.40241
438.4010	2.41542
438.4510	2.40408
438.5010	2.39799
438.5510	2.40643
438.6010	2.39755
438.6510	2.39475
438.7010	2.39512
438.7510	2.40719
438.8010	2.39845
438.8510	2.40480
438.9010	2.40256
438.9510	2.40237
439.0010	2.40365
439.0510	2.39823
439.1010	2.39174
439.1510	2.40464
439.2010	2.40271
439.2510	2.41798
439.3010	2.41702
439.3510	2.41116
439.4010	2.42068
439.4510	2.40922
439.5010	2.40444
439.5510	2.40575
439.6010	2.39886
439.6510	2.40930
439.7010	2.41177
439.7510	2.42456
439.8010	2.41828
439.8510	2.42788
439.9010	2.43018
439.9510	2.41038
440.0010	2.41015
440.0510	2.41625
440.1010	2.40991
440.1510	2.40252
440.2010	2.40407
440.2510	2.39720
440.3010	2.40911
440.3510	2.41683
440.4010	2.42025
440.4510	2.40425
440.5010	2.39401
440.5510	2.39121
440.6010	2.39781
440.6510	2.41710
440.7010	2.40983
440.7510	2.41844
440.8010	2.41427
440.8510	2.42869
440.9010	2.43012
440.9510	2.42404
441.0010	2.43537
441.0510	2.43190
441.1010	2.43159
441.1510	2.44390
441.2010	2.43710
441.2510	2.43416
441.3010	2.44198
441.3510	2.45142
441.4010	2.45448
441.4510	2.45770
441.5010	2.45619
441.5510	2.46374
441.6010	2.44950
441.6510	2.43807
441.7010	2.42975
441.7510	2.42909
441.8010	2.42508
441.8510	2.41329
441.9010	2.40881
441.9510	2.41817
442.0010	2.42762
442.0510	2.42123
442.1010	2.43473
442.1510	2.43070
442.2010	2.43530
442.2510	2.43779
442.3010	2.44013
442.3510	2.42669
442.4010	2.42823
442.4510	2.44539
442.5010	2.45993
442.5510	2.46934
442.6010	2.45355
442.6510	2.45758
442.7010	2.47089
442.7510	2.45186
442.8010	2.46267
442.8510	2.45158
442.9010	2.45465
442.9510	2.47022
443.0010	2.47430
443.0510	2.47822
443.1010	2.48506
443.1510	2.48345
443.2010	2.48097
443.2510	2.49292
443.3010	2.48539
443.3510	2.46954
443.4010	2.47033
443.4510	2.48046
443.5010	2.48695
443.5510	2.49646
443.6010	2.50403
443.6510	2.49991
443.7010	2.49513
443.7510	2.47632
443.8010	2.47403
443.8510	2.47211
443.9010	2.47908
443.9510	2.48415
444.0010	2.48233
444.0510	2.47791
444.1010	2.48061
444.1510	2.49560
444.2010	2.49397
444.2510	2.50426
444.3010	2.50533
444.3510	2.50553
444.4010	2.51302
444.4510	2.51241
444.5010	2.50670
444.5510	2.49317
444.6010	2.49593
444.6510	2.48260
444.7010	2.47423
444.7510	2.46819
444.8010	2.47022
444.8510	2.46687
444.9010	2.46964
444.9510	2.46762
445.0010	2.46124
445.0510	2.46163
445.1010	2.45454
445.1510	2.45956
445.2010	2.46282
445.2510	2.46243
445.3010	2.44328
445.3510	2.45197
445.4010	2.45710
445.4510	2.46011
445.5010	2.46778
445.5510	2.46640
445.6010	2.45934
445.6510	2.45851
445.7010	2.45736
445.7510	2.47916
445.8010	2.47434
445.8510	2.47192
